"Gene","GRHL1"
"semaZ",0
"SEMG1",0.569
"SEMG2",0
"SEMP1",0
"SENP1",0
"SENP2",0
"SENP3",0
"SENP5",0
"SENP6",0.2551
"SENP6",0.1353
"SENP7",0.0672
"SENP7",0.4245
"SENP8",0
"SEPHS1",0
"SEPHS2",1.4554
"SEPP1",0.2382
"SEPSECS",0
"42988.0000",0
"42989.0000",0
"42990.0000",0
"42992.0000",0
"42980.0000",0
"42981.0000",0
"42982.0000",0
"42983.0000",0
"SEPT5-GP1BB",0
"42984.0000",0
"42985.0000",0
"42986.0000",0
"42987.0000",0
"SEPX1",0
"SERAC1",0
"SERBP1",-4.888
"SERF1",0
"SERF1A",0
"SERF1B",0
"SERF2",0
"SERGEF",-2.8246
"SERHL2",0
"SERINC1",0
"SERINC2",0
"SERINC3",-0.8004
"SERINC3",-0.3763
"SERINC4",0
"SERINC5",0
"SERP1",0
"SERP2",0
"SERPI0.01",-0.3835
"SERPI0.010",0
"SERPI0.011",0
"SERPI0.012",0
"SERPI0.02",0
"SERPI0.03",0
"SERPI0.04",0
"SERPI0.05",0
"SERPI0.06",0
"SERPI0.07",0
"SERPI0.09",0
"SERPINB1",-1.6405
"SERPINB1",-0.0628
"SERPINB10",0
"SERPINB11",0
"SERPINB12",0
"SERPINB13",0.3276
"SERPINB13",-0.3199
"SERPINB2",-0.2776
"SERPINB2",-0.3465
"SERPINB3",-0.0197
"SERPINB4",-0.112
"SERPINB5",0
"SERPINB6",-0.0218
"SERPINB6",0.0161
"SERPINB7",-0.2923
"SERPINB8",-0.5437
"SERPINB8",0.5177
"SERPINB9",-0.0798
"SERPINB9",-0.1315
"SERPINB9P1",0
"SERPINC1",0
"SERPIND1",-0.0584
"SERPINE1",0
"SERPINE2",-0.3742
"SERPINE3",0
"SERPINF1",0.1135
"SERPINF2",0
"SERPING1",0
"SERPINH1",0
"SERPINI1",0
"SERPINI2",0
"SERTAD1",-0.8335
"SERTAD2",-0.0398
"SERTAD3",0.2762
"SERTAD4",-0.4038
"SERTM1",0
"SESN1",0.3425
"SESN1",0.1297
"SESN2",0
"SESN3",0.0943
"SESTD1",0
"set",0
"SET",0
"SET07",0
"SETBP1",0.1208
"SETD1A",-0.1636
"SETD1B",-0.3402
"SETD2",-0.3893
"SETD2",-1.2815
"SETD3",-0.4312
"SETD4",0
"SETD5",0
"SETD6",0
"SETD7",-0.2411
"SETD7",-0.149
"SETD8",-1.0439
"SETD8",-0.0441
"SETD9",0
"SETDB1",-0.5199
"SETDB1",-1.3674
"SETDB2",0
"SETMAR",0
"SETX",0.0244
"SEZ6",0
"SEZ6L",0
"SEZ6L2",0
"SF1",-0.021
"SF3A1",0
"SF3A2",0
"SF3A3",0
"SF3B1",0
"SF3B2",0
"SF3B3",0
"SF3B4",0
"SF3B5",0
"SF3B6",0
"SFI1",0
"sflt",0
"SFMBT1",0.0595
"SFMBT2",-0.2425
"SFN",0
"SFPQ",-0.4698
"SFR1",0
"SFRP1",0
"SFRP2",0
"SFRP4",0
"SFRP5",0
"SFRS1",0
"SFRS12",1.5583
"SFRS15",-0.5446
"SFRS17A",0
"SFRS2",0
"SFRS2IP",0
"SFRS3",0
"SFRS6",0.9045
"SFRS6",5.2137
"SFRS7",0
"SFRS9",-0.1464
"SFSWAP",0
"SFT2D1",0
"SFT2D2",0
"SFT2D3",0
"SFTA1P",0
"SFTA2",0
"SFTA3",0
"SFTP1",0
"SFTP3",0
"SFTPA1",0
"SFTPA2",0
"SFTPB",0
"SFTPC",0
"SFTPD",0
"SFXN1",0
"SFXN2",0.014
"SFXN3",-0.7089
"SFXN3",-0.4263
"SFXN4",0
"SFXN5",0
"SGCA",0
"SGCB",-0.4118
"SGCD",0
"SGCE",0
"SGCG",0
"SGCZ",0
"SGEF",0
"SGF29",0
"SGIP1",-0.4666
"SGIP1",0.0627
"SGK",0.2797
"SGK1",0
"SGK2",0.0037
"SGK2",-0.0496
"SGK223",0
"SGK3",-0.1385
"SGKL",0
"SGLT2",0
"SGMS1",0
"SGMS2",0
"SGO1",0
"SGO2",0
"SGOL1",0.3333
"SGOL1",-0.2564
"SGOL2",0
"SGP28",0
"SGPL1",-0.0786
"SGPL1",-0.125
"SGPP1",0
"SGPP2",-0.0467
"SGPP2",-0.3899
"SGRF",0
"SGSH",0.9037
"SGSM1",0
"SGSM2",0
"SGSM3",0
"SGT1",0
"SGTA",0
"SGTB",0
"SGY-1",0
"SH120",0
"SH2B",0
"SH2B1",-0.3293
"SH2B2",0
"SH2B3",-0.1978
"SH2D1A",0
"SH2D1B",0
"SH2D2A",0
"SH2D3A",-0.6943
"SH2D3C",-0.2816
"SH2D4A",-0.748
"SH2D5",-0.0723
"SH2D5",-0.4696
"SH2D7",0
"SH3BGR",0
"SH3BGRL",0
"SH3BGRL2",0
"SH3BGRL3",0
"SH3BP1",-0.1472
"SH3BP1",-0.2383
"SH3BP2",0
"SH3BP4",-0.6929
"SH3BP5",0
"SH3BP5L",0
"SH3D19",-1.4467
"SH3D19",0.4674
"SH3D21",0
"SH3D5",0
"SH3GL1",0
"SH3GL2",0
"SH3GL3",0
"SH3GLB1",0
"SH3GLB2",0
"SH3KBP1",1.3586
"SH3KBP1",-0.8515
"SH3P12",0
"SH3PXD2A",0
"SH3PXD2B",-0.2821
"SH3PXD2B",-0.4244
"SH3RF1",-0.4704
"SH3RF1",-0.92
"SH3RF2",0
"SH3RF3",0
"SH3TC1",0
"SH3TC2",-0.3849
"SH3TC2",0.0067
"SH3YL1",0.1165
"SHANK",0
"SHANK1",0
"SHANK3",0
"SHARPIN",0
"SHB",-0.5859
"SHB",-0.482
"SHBG",0
"SHC1",0.3585
"SHC1",-0.5242
"SHC2",0
"SHC3",0
"SHC4",-0.5767
"SHC4",-0.3004
"SHCBP1",-0.6308
"SHCBP1L",0
"SHD",0
"SHE",0
"SHF",-0.0082
"SHF",-0.2788
"SHFM1",0
"SHH",-0.3391
"SHISA2",0
"SHISA3",0
"SHISA4",0
"SHISA5",0
"SHISA6",0
"SHISA7",0
"SHISA9",0
"SHKBP1",0
"SHMT",0
"SHMT1",0
"SHMT2",-0.1827
"SHMT2",0.2016
"SHOC2",0
"SHOX",0.0989
"SHOX",-0.0341
"SHOX2",-0.0936
"SHPRH",0
"SHQ1",0
"SHROOM1",4e-04
"SHROOM2",0
"SHROOM3",0
"SHROOM4",0
"SHTN1",0
"SI",0
"SIAE",0
"SIAH1",-0.0338
"SIAH2",-0.9136
"SIAH3",0
"SIAHBP1",-0.0707
"SIAHBP1",0.0202
"SIAT4A",0
"SIAT8B",0
"SIAT8C",0
"SIAT8D",0
"Sid1669",0
"SID6-306",0
"SIDT1",0
"SIDT2",-0.6232
"SIG11",0
"SIGIRR",1.1784
"SIGLEC1",0.1054
"SIGLEC1",-0.0229
"SIGLEC10",0
"SIGLEC11",0
"SIGLEC12",0
"SIGLEC14",0
"SIGLEC15",0
"SIGLEC5",0
"SIGLEC6",0
"SIGLEC7",0.4535
"SIGLEC7",-0.4583
"SIGLEC8",0.0074
"SIGLEC9",0
"SIGLECL1",0
"SIGMAR1",0
"SIK1",0
"SIK2",0
"SIK3",0
"SIKE1",0
"sIL-6R",0
"SIL1",0
"SIM1",-0.5513
"SIM2",0.1176
"SIMC1",0
"SIN3A",0.0614
"SIN3B",0
"SIP1",0
"SIP1-beta",0
"SIP1-delta",0
"SIP1-gamma",0
"SIPA1",0
"SIPA1L1",0
"SIPA1L2",0
"SIPA1L3",0
"SIRP-b2",0
"SIRP-BETA-1",0
"SIRPA",0
"SIRPB1",-0.0512
"SIRPB1",-0.0624
"SIRPB2",0
"SIRPD",0
"SIRPG",0
"SIRT1",0.0173
"SIRT2",-0.1243
"SIRT3",0.5167
"SIRT3",-0.0969
"SIRT3",-3.6049
"SIRT4",0.2255
"SIRT5",-0.3824
"SIRT5",-1.3648
"SIRT6",-0.17
"SIRT7",-2.682
"SIT1",0
"SIVA1",-0.1063
"SIX1",0.1013
"SIX2",-0.0482
"SIX3",-0.654
"SIX4",-0.5651
"SIX5",0.1003
"SIX6",0.017
"SKA1",0
"SKA2",0
"SKA3",0
"SKAP1",-0.5348
"SKAP2",0.052
"SKB1",0
"SKI",-0.3335
"SKI",0.6179
"SKIDA1",0
"SKIL",-0.1778
"SKIV2L",0
"SKIV2L2",0
"SKP1",0
"SKP1A",0
"SKP2",0.3552
"SLA",0
"SLA/LP",0.1682
"SLA/LP",-0.1932
"SLA2",0.0383
"SLAIN1",0
"SLAIN2",0
"SLAMF1",0
"SLAMF6",0
"SLAMF7",0
"SLAMF8",0
"SLAMF9",0
"SLBP",0.2876
"SLC10A1",0
"SLC10A2",0
"SLC10A3",0
"SLC10A4",-0.0163
"SLC10A5",0
"SLC10A6",0
"SLC10A7",-0.0555
"SLC10A7",0.0562
"SLC11A1",-0.3108
"SLC11A1",-0.0683
"SLC11A2",0
"SLC12A1",0
"SLC12A2",0
"SLC12A3",0
"SLC12A4",0
"SLC12A5",0
"SLC12A6",-0.253
"SLC12A7",0
"SLC12A9",0
"SLC13A1",0
"SLC13A2",0
"SLC13A3",0
"SLC13A4",-0.547
"SLC13A5",0
"SLC14A1",0
"SLC14A2",0
"SLC15A1",0
"SLC15A2",-0.0431
"SLC15A3",0
"SLC15A4",0
"SLC15A5",0
"SLC16A1",0
"SLC16A10",0.141
"SLC16A11",0
"SLC16A12",0
"SLC16A13",0
"SLC16A14",0
"SLC16A2",0
"SLC16A3",-0.4895
"SLC16A4",-0.7618
"SLC16A5",1.5153
"SLC16A6",0
"SLC16A7",0
"SLC16A8",0
"SLC16A9",-0.4588
"SLC17A1",0
"SLC17A2",0
"SLC17A3",0
"SLC17A4",0
"SLC17A5",0
"SLC17A6",0
"SLC17A7",-1.0885
"SLC17A8",0
"SLC18A1",0
"SLC18A2",0
"SLC18A3",0
"SLC18B1",0
"SLC19A1",0
"SLC19A2",0
"SLC19A3",0
"SLC1A1",-0.0954
"SLC1A1",-0.1009
"SLC1A2",0
"SLC1A3",4.1643
"SLC1A3",0.2312
"SLC1A4",-0.3257
"SLC1A4",-0.3295
"SLC1A5",0
"SLC1A6",0
"SLC1A7",0
"SLC20A1",-0.2137
"SLC20A1",-1.299
"SLC20A2",-0.6594
"SLC21A11",0
"SLC21A12",0
"SLC21A14",0
"SLC21A3",0
"SLC21A8",0
"SLC22A1",0
"SLC22A10",0
"SLC22A11",-0.5581
"SLC22A12",0
"SLC22A13",0
"SLC22A14",0
"SLC22A15",0.2222
"SLC22A16",0
"SLC22A17",0.0487
"SLC22A18",0
"SLC22A18AS",0
"SLC22A2",0
"SLC22A20",0
"SLC22A23",0
"SLC22A24",0
"SLC22A25",0
"SLC22A3",0
"SLC22A4",-0.1015
"SLC22A5",0
"SLC22A6",0
"SLC22A7",0
"SLC22A8",0
"SLC22A9",0
"SLC23A1",0
"SLC23A2",-0.2314
"SLC23A3",0
"SLC24A1",0
"SLC24A2",0
"SLC24A3",-0.0414
"SLC24A3",-0.1559
"SLC24A4",0
"SLC24A5",0
"SLC24A6",-0.0823
"SLC25A1",-0.084
"SLC25A10",0
"SLC25A11",0
"SLC25A12",0
"SLC25A13",-2.36
"SLC25A13",0.1505
"SLC25A14",0
"SLC25A15",0
"SLC25A16",0.0761
"SLC25A17",0
"SLC25A18",0
"SLC25A19",0
"SLC25A2",0
"SLC25A20",-0.3885
"SLC25A21",0
"SLC25A22",0
"SLC25A23",0.0387
"SLC25A23",-0.1345
"SLC25A24",0
"SLC25A25",0.6951
"SLC25A25",-0.4414
"SLC25A26",0
"SLC25A27",0
"SLC25A28",0
"SLC25A29",0
"SLC25A3",0
"SLC25A30",0
"SLC25A31",0
"SLC25A32",0
"SLC25A33",0
"SLC25A34",0
"SLC25A35",0
"SLC25A36",0
"SLC25A37",-0.1906
"SLC25A37",-0.2143
"SLC25A38",-1.1724
"SLC25A39",0
"SLC25A4",0.4502
"SLC25A40",-0.1262
"SLC25A40",0.3933
"SLC25A40",0.1468
"SLC25A41",-0.0887
"SLC25A42",0
"SLC25A43",0
"SLC25A44",0
"SLC25A45",0
"SLC25A46",0
"SLC25A47",0
"SLC25A5",0
"SLC25A5-AS1",0
"SLC25A51",0
"SLC25A52",0
"SLC25A53",0
"SLC25A5P1",0
"SLC25A6",0.0593
"SLC26A1",0
"SLC26A10",-0.304
"SLC26A10",-0.2382
"SLC26A11",0
"SLC26A2",-0.4882
"SLC26A3",0
"SLC26A4",0
"SLC26A5",0
"SLC26A6",0
"SLC26A7",0
"SLC26A8",0
"SLC26A9",0
"SLC27A1",0
"SLC27A2",0
"SLC27A3",-0.007
"SLC27A4",0
"SLC27A5",0
"SLC27A6",0
"SLC28A1",0
"SLC28A2",0
"SLC28A3",0
"SLC29A1",0
"SLC29A2",0
"SLC29A3",0
"SLC29A4",0
"SLC2A1",-0.5818
"SLC2A10",0
"SLC2A11",0
"SLC2A12",0.3427
"SLC2A13",0
"SLC2A14",0
"SLC2A2",0
"SLC2A3",-0.2128
"SLC2A3",-0.1023
"SLC2A4",-0.1625
"SLC2A4",0.0039
"SLC2A4RG",0.0198
"SLC2A4RG",-0.0374
"SLC2A5",0
"SLC2A6",0
"SLC2A7",0
"SLC2A8",0
"SLC2A9",0
"SLC30A1",0.7824
"SLC30A1",-0.205
"SLC30A10",0
"SLC30A2",0
"SLC30A3",0
"SLC30A4",-0.498
"SLC30A5",0
"SLC30A6",0
"SLC30A7",0
"SLC30A8",0
"SLC30A9",5e-04
"SLC31A1",0
"SLC31A2",0
"SLC32A1",0
"SLC33A1",0.1339
"SLC34A1",0
"SLC34A3",0
"SLC35A1",-2.5351
"SLC35A1",0.2762
"SLC35A2",-4.2012
"SLC35A2",-0.0629
"SLC35A3",0
"SLC35A4",0
"SLC35A5",0
"SLC35B1",0.2714
"SLC35B2",0.0291
"SLC35B3",0
"SLC35B4",-0.3638
"SLC35B4",-0.092
"SLC35C1",0
"SLC35C2",0
"SLC35D1",0
"SLC35D2",-0.7951
"SLC35D3",0
"SLC35E1",0
"SLC35E2",0
"SLC35E2B",0
"SLC35E3",0.0371
"SLC35E3",-0.383
"SLC35E4",0.0068
"SLC35F1",0
"SLC35F2",0
"SLC35F3",0
"SLC35F4",0
"SLC35F5",0
"SLC35F6",0
"SLC35G1",0
"SLC35G2",0
"SLC35G3",0
"SLC35G5",0
"SLC35G6",0
"SLC36A1",-0.5727
"SLC36A2",0
"SLC36A3",0
"SLC36A4",0
"SLC37A1",0
"SLC37A2",0
"SLC37A3",-0.5267
"SLC37A3",-0.154
"SLC37A3",-0.149
"SLC37A4",0
"SLC38A1",0
"SLC38A10",0
"SLC38A11",0
"SLC38A2",0.1781
"SLC38A2",-0.0925
"SLC38A3",0
"SLC38A4",0
"SLC38A5",0.4387
"SLC38A6",0
"SLC38A7",0
"SLC38A8",0
"SLC38A9",0
"SLC39A1",0
"SLC39A10",0
"SLC39A11",0.895
"SLC39A11",-0.1594
"SLC39A12",0
"SLC39A14",0
"SLC39A2",0
"SLC39A3",-0.0592
"SLC39A3",-0.131
"SLC39A3",-0.0245
"SLC39A4",0
"SLC39A5",0
"SLC39A6",6.167
"SLC39A6",-0.5995
"SLC39A7",0
"SLC39A8",0.0293
"SLC39A9",-0.0157
"SLC3A1",0
"SLC3A2",0
"SLC40A1",0
"SLC41A1",0
"SLC41A2",0
"SLC41A3",0
"SLC43A1",-0.0496
"SLC43A2",1.0599
"SLC43A2",-0.466
"SLC43A3",-2.2256
"SLC43A3",-1.7806
"SLC44A1",0
"SLC44A2",0
"SLC44A3",-1.0128
"SLC44A4",0
"SLC44A5",0
"SLC45A2",0
"SLC45A3",0
"SLC45A4",0
"SLC46A1",0
"SLC46A2",0
"SLC46A3",0
"SLC47A1",0
"SLC47A2",0
"SLC48A1",0
"SLC4A1",0
"SLC4A10",0
"SLC4A11",0
"SLC4A1AP",0
"SLC4A2",0
"SLC4A4",-0.0295
"SLC4A4",-0.0044
"SLC4A5",0
"SLC4A7",0
"SLC4A8",-0.0281
"SLC4A9",0
"SLC50A1",0
"SLC51A",0
"SLC51B",0
"SLC52A1",0
"SLC52A2",0
"SLC52A3",0
"SLC5A1",1.5748
"SLC5A10",0
"SLC5A11",0
"SLC5A12",0
"SLC5A2",-0.7258
"SLC5A3",0.1162
"SLC5A4",0
"SLC5A5",0
"SLC5A6",4.5872
"SLC5A6",-1.2723
"SLC5A7",0
"SLC5A8",0
"SLC5A9",0
"SLC6A1",0
"SLC6A11",0
"SLC6A12",0
"SLC6A13",0
"SLC6A14",-0.0479
"SLC6A15",0.1529
"SLC6A15",0.0313
"SLC6A15",-0.0297
"SLC6A16",0
"SLC6A17",0
"SLC6A18",0.1182
"SLC6A19",0
"SLC6A2",0
"SLC6A20",0
"SLC6A3",0
"SLC6A4",0
"SLC6A5",0
"SLC6A6",0
"SLC6A7",0
"SLC6A8",1.3742
"SLC6A8",-0.9533
"SLC6A9",0
"SLC7A1",0
"SLC7A10",0.1267
"SLC7A11",-0.1772
"SLC7A13",0
"SLC7A14",0
"SLC7A2",-0.1032
"SLC7A3",0
"SLC7A4",0
"SLC7A5",-0.6277
"SLC7A6",-0.1534
"SLC7A6",-0.2592
"SLC7A6OS",0
"SLC7A7",0
"SLC7A8",-2.397
"SLC7A9",0
"SLC8A1",-0.037
"SLC8A1",0.0156
"SLC8A2",-0.0984
"SLC8A3",0
"SLC8B1",0
"SLC9A1",0
"SLC9A2",0
"SLC9A3",0.0153
"SLC9A3R1",-0.1223
"SLC9A3R2",0
"SLC9A4",0
"SLC9A5",0.2555
"SLC9A6",0
"SLC9A7",0
"SLC9A8",0
"SLC9A9",1.1885
"SLC9A9",0.1635
"SLC9B2",0
"SLC9C1",0
"SLC9C2",0
"SLCO1A2",-0.0055
"SLCO1B1",0
"SLCO1B3",0
"SLCO1B7",0
"SLCO1C1",0
"SLCO2A1",0
"SLCO2B1",0.116
"SLCO3A1",0.2306
"SLCO4A1",-0.2969
"SLCO4C1",-0.1404
"SLCO4C1",-0.2637
"SLCO5A1",0.0595
"SLCO6A1",0
"SLF1",0
"SLF2",0
"SLFN11",-0.1381
"SLFN12",0
"SLFN13",0
"SLFN14",0
"SLFN5",-0.1866
"SLFNL1",0
"SLIRP",0
"SLIT1",0
"SLIT2",0
"SLITRK1",0
"SLITRK2",0
"SLITRK3",0
"SLITRK4",0
"SLITRK5",0
"SLITRK6",-0.9983
"SLK",0
"SLMAP",0
"SLMO2",0
"SLN",0
"SLP65",0
"SLPI",-0.3066
"SLPI",-0.2317
"SLTM",-0.9115
"SLTM",-2.7643
"SLU7",0
"SLURP1",-0.2353
"SLX1B",0
"SLX4",0
"SLX4IP",0
"SMA3",0
"SMA4",0
"SMA5",0
"SMAC",0
"SMAD1",-1.4189
"SMAD1",-0.1661
"SMAD2",0.1244
"SMAD3",-1.9268
"SMAD3",-0.3265
"SMAD4",0.3388
"SMAD5",-0.1144
"SMAD6",-0.4766
"SMAD7",-0.3035
"SMAD9",-0.0371
"SMAGP",0
"sMAP",0
"smap-2b",0
"smap-3",0
"SMAP1",0
"SMAP2",0
"SMARCA1",-0.2759
"SMARCA2",0.2401
"SMARCA2",-0.2538
"SMARCA4",-0.7389
"SMARCA4",0.3409
"SMARCA5",-0.0043
"SMARCA6",0
"SMARCAD1",-0.1035
"SMARCAL1",-0.499
"SMARCB1",-1.0199
"SMARCC1",-1.7684
"SMARCC1",-1.0376
"SMARCC2",-0.1155
"SMARCC2",-0.4783
"SMARCD1",-0.1641
"SMARCD1",-1.7218
"SMARCD2",2.2119
"SMARCD3",0.4907
"SMARCE1",0
"SMARCF1",0
"SMART-3",0
"SMART-4",0
"SMC1A",-3.2609
"SMC1A",-0.0097
"SMC2",0
"SMC3",0
"SMC4",0
"SMC5",0
"SMC6",-0.35
"SMCHD1",0
"SMCO1",0
"SMCO2",0
"SMCO3",0
"SMCO4",0
"SMCP",-0.3569
"SMCR7",0
"SMCR7L",-1.3957
"SMCR7L",-1.0759
"SMCR8",0
"SMCY",0
"SMDT1",0
"SMG1",0
"SMG5",-4.8561
"SMG6",0
"SMG7",0
"SMG8",0
"SMG9",0
"SMIM1",0
"SMIM10",0
"SMIM10L2A",0
"SMIM10L2B",0
"SMIM11A",0
"SMIM12",0
"SMIM13",0
"SMIM14",0
"SMIM15",0
"SMIM19",0
"SMIM21",0
"SMIM24",0
"SMIM3",0
"SMIM4",0
"SMIM5",0
"SMIM6",0
"SMIM7",0
"SMIM8",0
"SMIM9",0
"SMKR1",0
"SMLR1",0
"SMN1",0
"SMN2",0
"SMNDC1",0
"SMO",1.0285
"smoc1",0
"SMOC1",0.3167
"SMOC1",-6.7299
"SMOC2",0
"SMOH",0
"SMOX",0
"SMP1",0
"SMPD1",0
"SMPD2",0
"SMPD3",0
"SMPD4",0
"SMPDL3A",1.5056
"SMPDL3A",-0.0792
"SMPDL3B",-0.5312
"SMPX",0
"SMR3A",0
"SMR3B",0
"SMS",0
"SMS3",0
"SMTN",0
"SMTNL1",0
"SMTNL2",0
"SMU1",0
"SMUG1",0
"SMURF1",-0.1568
"SMURF1",-0.2983
"SMURF2",-0.2768
"SMURF2",-0.0409
"SMYD1",0.1002
"SMYD2",0
"SMYD3",-0.261
"SMYD3",-4.5199
"SMYD4",0.3998
"SMYD4",-0.4072
"SMYD5",-0.4176
"SN",0
"S0.0G1",-0.0249
"S0.0I1",0
"S0.0I2",0.2278
"S0.0I3",0
"S0.0P23",-0.6265
"S0.0P25",0
"S0.0P29",0
"S0.0P47",0
"S0.0P50",0
"S0.0P91",0
"S0.0PC1",-0.4501
"S0.0PC2",-0.7183
"S0.0PC3",-0.4549
"S0.0PC4",-0.3834
"S0.0PC4",-0.5769
"S0.0PC5",-3.7832
"S0.0PC5",0.2224
"S0.0PIN",0
"SNCA",0
"SNCAIP",0
"SNCB",0.1317
"SNCG",0
"SND1",0.0139
"SND1-IT1",0
"SNED1",0
"SNF1LK",-0.51
"SNF1LK",-0.9157
"SNF1LK",-3.806
"SNF8",-0.1448
"SNFT",-0.1704
"SNHG5",0
"SNHG8",-0.8285
"SNIP1",-0.0895
"SNIP1",-0.224
"SNN",0
"SNORA10",0
"SNORA14A",0
"SNORA15",0
"SNORA16B",0
"SNORA17",0
"SNORA20",0
"SNORA22",0
"SNORA24",0
"SNORA25",0
"SNORA27",0
"SNORA29",0
"SNORA33",0
"SNORA35",0
"SNORA36A",0
"SNORA52",0
"SNORA5A",0
"SNORA5B",0
"SNORA5C",0
"SNORA60",0
"SNORA63",0
"SNORA65",0
"SNORA67",0
"SNORA69",0
"SNORA70",0
"SNORA70C",0
"SNORA9",0
"SNORD103A",0
"SNORD103B",0
"SNORD116-10",0
"SNORD116-20",0
"SNORD116-4",0
"SNORD116-6",0
"SNORD123",0
"SNORD124",0
"SNORD125",0
"SNORD13",0
"SNORD13P2",0
"SNORD141A",0
"SNORD14A",0
"SNORD18C",0
"SNORD2",0
"SNORD22",-0.5113
"SNORD23",0
"SNORD24",0
"SNORD33",0
"SNORD36B",0
"SNORD46",0
"SNORD54",0
"SNORD61",0
"SNORD62A",0
"SNORD8",0
"SNORD83A",0
"SNORD96B",0
"SNPH",-0.5005
"SNRK",-0.2691
"SNRK",0.0201
"SNRNP200",0
"SNRNP25",0
"SNRNP27",0
"SNRNP35",0
"SNRNP40",0
"SNRNP48",0
"SNRNP70",0
"SNRPA",0.0513
"SNRPA",1.8081
"SNRPA",0.2409
"SNRPA1",0
"SNRPB",0
"SNRPB2",0
"SNRPC",0
"SNRPD1",0
"SNRPD2",-0.1206
"SNRPD3",0
"SNRPE",0
"SNRPEP2",0
"SNRPF",0
"SNRPG",0
"SNRPN",-0.6832
"SNT-1",0
"SNT-2",0
"SNTA1",0
"SNTB1",0
"SNTB2",3.2041
"SNTG1",0
"SNTG2",0
"SNTN",0
"SNU13",0
"SNUPN",0
"SNURF",0.0397
"SNURFL",0
"SNW1",0.1275
"SNX 3A",0
"SNX1",0.3411
"SNX10",0
"SNX11",-1.0374
"SNX12",0
"SNX13",0
"SNX14",0
"SNX15",0
"SNX16",0
"SNX17",-1.8494
"SNX18",0
"SNX19",0
"SNX2",0
"SNX20",0
"SNX21",0
"SNX22",0
"SNX24",0
"SNX25",0
"SNX27",0
"SNX29",0
"SNX3",0
"SNX30",0
"SNX31",0
"SNX32",0
"SNX33",0
"SNX4",0.8093
"SNX5",0
"SNX6",-0.4831
"SNX7",0
"SNX8",0
"SNX9",-0.2763
"SNX9",-2.7746
"SOAT1",-1.3285
"SOAT1",0.0745
"SOAT1",1.2289
"SOAT2",0
"SOBP",0
"SOCS-1",0
"SOCS1",0.0112
"SOCS1",-0.257
"SOCS2",2.3615
"SOCS2",-0.5414
"SOCS3",-0.3344
"SOCS3",-0.184
"SOCS4",0
"SOCS5",-0.1096
"SOCS5",-0.1409
"SOCS6",0
"SOCS7",0
"SOD1",0
"SOD2",0.3037
"SOD3",0
"SODD",0
"sOdftrance",0
"SOGA3",0
"SOHLH1",0.137
"SOHLH1",-0.0091
"SOHLH2",0.0186
"SOHLH2",-0.2114
"SOLH",0
"SON",0
"SORBS1",0.1132
"SORBS1",-0.0313
"SORBS1",-0.465
"SORBS2",0
"SORBS3",-4.8873
"SORCS1",0
"SORCS2",0
"SORCS3",0
"SORD",0
"SORL1",0
"SORT1",-0.9032
"SORT1",-0.4845
"SOS1",-0.0946
"SOS2",0
"SOST",0
"SOSTDC1",0
"SOWAHB",0
"SOWAHC",0
"SOWAHD",0
"SOX1",0.128
"SOX1",-0.9241
"SOX10",-0.21
"SOX10",-0.4605
"SOX11",0.3273
"SOX11",0.2437
"SOX12",-0.0159
"SOX12",-0.2062
"SOX13",0.0499
"SOX14",0.1188
"SOX15",-0.3936
"SOX17",0.1377
"SOX17",2.0501
"SOX18",1.4135
"SOX2",-0.0638
"SOX2",-0.0876
"SOX21",0.2439
"SOX21",-0.4431
"SOX3",-0.4989
"SOX3",-0.0369
"SOX30",-0.3636
"SOX4",-0.5084
"SOX4",0.0124
"SOX5",0.0941
"SOX5",0.0391
"SOX5",-0.1981
"SOX6",0.116
"SOX7",-0.257
"SOX7",-0.141
"SOX8",-0.6779
"SOX8",-2.861
"SOX9",-0.4256
"SP1",-0.3951
"SP1",0.0157
"SP100",-0.4232
"SP100",-0.125
"SP100",0.6004
"SP100-B",0
"SP110",1.5992
"SP140",0
"SP140L",0
"SP192",0
"SP2",-0.0294
"SP2",-0.241
"SP3",0.1097
"SP3",-0.8248
"sp32",0
"SP329",0
"SP38",0
"SP4",0
"SP5",-0.0158
"SP5",-3.654
"SP5",0.1136
"SP6",0
"SP7",0.1067
"SP8",0
"SP9",0
"SPA17",-1.9512
"SPACA1",0
"SPACA3",0
"SPACA4",0
"SPACA5",0
"SPACA5B",0
"SPACA7",0
"SPACA9",0
"SPACRCAN",0
"SPAG1",-0.2838
"SPAG1",-0.1174
"SPAG11A",0
"SPAG11B",0
"SPAG16",0.4057
"SPAG16",0.0777
"SPAG17",0
"SPAG4",0
"SPAG5",0
"SPAG6",0.1197
"SPAG6",0.0693
"SPAG7",0
"SPAG8",0
"SPAG9",0
"SPAM1",-0.4876
"SPANX",0
"SPANXA1",0
"SPANXA2-OT1",0
"SPANXB1",0
"SPANXC",0
"SPANXN1",0
"SPANXN2",0
"SPANXN3",0
"SPANXN4",0
"SPANXN5",0
"SPAP1",0
"SPAR",0
"SPARC",0
"SPARCL1",0
"SPAST",0
"SPATA1",0
"SPATA12",0
"SPATA13",0
"SPATA16",0
"SPATA17",-0.1669
"SPATA18",0.2315
"SPATA18",-0.1405
"SPATA18",-0.5196
"SPATA19",0
"SPATA2",0
"SPATA20",-0.458
"SPATA21",0
"SPATA22",0
"SPATA24",0
"SPATA25",0
"SPATA2L",0
"SPATA31A1",0
