"Gene","ATF7"
"MGC70870",-0.8919
"MGC8407",0
"MGC861",0
"MGC955",0
"MGC9712",0.3849
"MGEA5",0
"MGLL",0
"mGluR1",0
"mGluR1beta",0
"mGluR7",0
"mGluR8c",0
"MGME1",0
"MGMT",0
"MGP",0
"MGRN1",0
"MGST1",0
"MGST2",0
"MGST3",0
"MHCBFB",0
"MHS4R2",0
"MIA",0
"MIA2",-0.2646
"MIA2",0.0185
"MIA3",0
"MIB1",0
"MIB2",-0.2362
"MIBP",0
"MIC1",0
"MICA",0
"MICAL1",2.3421
"MICAL2",-0.6696
"MICAL2",-0.1101
"MICAL3",0
"MICALCL",0
"MICALL1",0
"MICALL2",-0.4649
"MICALL2",0.6915
"MICB",0
"MICU2",0
"MICU3",0
"MID1",-0.4292
"MID1",-1.4441
"MID1IP1",-0.0973
"MID2",0.6236
"MIDN",-0.3516
"MIEF1",0
"MIEF2",0
"MIEN1",0
"MIER1",0.3444
"MIER1",0.3304
"MIER1",-0.2459
"MIER2",-1.1912
"MIER2",0.0068
"MIER3",0
"MIF",-0.1241
"MIF4GD",0
"MIGA1",0
"MIGA2",0
"MIHC",0
"MIIP",0
"MIL1",0
"MILD1",0
"MILR1",0
"MI0.0",0
"MINK",0
"MINK1",0
"MINOR",0
"MINOS1",0
"MINPP1",-0.4725
"MIOS",0
"MIOX",0
"MIP",0.2453
"MIPEP",-0.4949
"MIPOL1",0
"MIR",0
"MIR cl-10",0
"MIR1-1HG",0
"MIR101-2",0
"MIR105-1",0
"MIR106A",0
"MIR106B",0
"MIR1182",0
"MIR124-1",0
"MIR124-2",0
"MIR126",0
"MIR1273F",0
"MIR129-1",0
"MIR133B",0
"MIR147A",0
"MIR148A",0
"MIR153-2",0
"MIR17HG",0
"MIR181A1",0
"MIR181A2",0
"MIR181B2",0
"MIR182",0
"MIR183",0
"MIR188",0
"MIR199B",0
"MIR19B2",0
"MIR204",0
"MIR219A2",0
"MIR221",0
"MIR222",0
"MIR223",0
"MIR224",0
"MIR23B",0
"MIR24-1",0
"MIR25",0
"MIR27B",0
"MIR29A",0
"MIR29B1",0
"MIR30B",0
"MIR30D",0
"MIR31",0
"MIR31HG",0
"MIR32",0
"MIR320A",0
"MIR339",0
"MIR3648",0
"MIR3662",0
"MIR455",0
"MIR503",0
"MIR503HG",0
"MIR504",0
"MIR509-1",0
"MIR548AA1",0
"MIR548D1",0
"MIR567",0
"MIR600HG",0
"MIR6087",0
"MIR622",0
"MIR640",0
"MIR671",0
"MIR92A2",0
"MIR93",0
"MIR96",0
"MIR98",0
"MIRLET7A1",0
"MIRLET7D",0
"MIRLET7F1",0
"MIRLET7F2",0
"MIS12",0
"MIS18A",0
"MIS18BP1",0
"MISP",0
"MISP3",0
"MITD1",0
"MITF",-0.0494
"MITF",-0.2013
"MITF",0.012
"MIXL1",0.2545
"MIZF",-0.0801
"MIZF",-1.3483
"MKI67",0.0148
"MKKS",-0.3548
"MKKS",-3.0232
"MKL1",0.2156
"MKL2",-0.2906
"MKLN1",0
"MKNK1",0
"MKNK2",-1.8493
"MKNK2",0.0898
"mkp",0
"MKP-7",0
"MKPX",0
"MKRN1",0
"MKRN2",0
"MKRN2OS",0
"MKRN3",0
"MKRN4",0
"MKS1",-0.0099
"MKX",-0.0909
"MKX",0.0974
"MLA0.0",0
"MLC1",0
"MLE1",0
"MLEC",0
"MLF1",0
"MLF1IP",-0.3118
"MLF2",0.4303
"MLH1",0
"MLH3",-0.0798
"MLIP",0
"MLK4",0
"MLKL",0
"mlklak",0
"MLL",-2.8258
"MLL",0.0348
"MLL2",0.7667
"MLL2",-0.0256
"MLL3",0.3352
"MLL3",-0.4926
"MLL3",-0.0086
"MLL5",0.2803
"MLL5",-0.0095
"MLLT1",-0.1355
"MLLT1",-0.51
"MLLT10",-0.5502
"MLLT10",-0.3841
"MLLT10",0.1402
"MLLT11",1.2757
"MLLT3",0.0656
"MLLT3",-0.4529
"MLLT4",0
"MLLT4-AS1",0
"MLLT6",-0.09
"MLLT6",-2.7247
"MLLT7",-0.1307
"MLLT7",-0.021
"MLN",0
"MLN51",0
"MLNR",0
"MLPH",0
"MLSN1",0
"MLSN2",0
"MLST8",0
"MLX",1.5601
"MLX",0.0805
"MLX",0.0437
"MLXIP",0.1469
"MLXIP",-0.3467
"MLXIPL",-0.2946
"MLXIPL",-0.7475
"MLYCD",0
"mm-1",0
"MMAA",0
"MMAB",-0.2354
"MMAB",-0.1627
"MMAC1",0
"MMACHC",0
"MMADHC",0
"MMD",-0.2962
"MMD2",0
"MME",0
"MMEL1",0
"MMGT1",0
"MMP1",-0.4468
"MMP10",-0.5767
"MMP11",0
"MMP12",0
"MMP13",0
"MMP14",0
"MMP15",0
"MMP16",0
"MMP17",0
"MMP19",0.7127
"MMP19",0.119
"MMP2",-0.4297
"MMP20",0
"MMP21",0
"MMP23A",0
"MMP23B",0
"MMP24",-0.193
"MMP25",0
"MMP26",0
"MMP27",0
"MMP28",-0.136
"MMP3",-0.6222
"MMP7",0
"MMP8",0
"MMP9",0
"MMPL1",0
"MMRN1",0
"MMRN2",-0.0119
"MMRN2",-0.1244
"MMS19",0
"MMS19L",0.3202
"MMS19L",-0.6203
"MMS22L",0
"MN1",-0.4616
"M0.0B",-0.2057
"M0.0B",-0.1726
"M0.0T1",-0.2668
"mnb",0
"MND1",0
"MNDA",-0.1861
"MNS1",0
"MNT",-1.1054
"MNX1",0
"MOAP1",0
"MOB1A",0
"MOB1B",0
"MOB2",0
"MOB3A",0
"MOB3B",0
"MOB3C",0
"MOB4",0
"MOBK1B",-0.0125
"MOBK1B",-0.0592
"MOBKL2B",-0.9165
"MOBKL2B",0.8043
"MOBP",0
"MOCOS",-0.5894
"MOCS2",0
"MOCS3",0
"MOG",-0.2203
"MOG1",0
"MOGAT1",0
"MOGAT2",0
"MOGAT3",0
"MOGS",0
"MOK",0
"MON1B",-2.2728
"MON1B",0.4933
"MON1B",-0.0904
"MON2",0
"mop-1",0
"mop-4",0
"MOP9",0
"MOR1",0
"MORC",0
"MORC1",0
"MORC3",0
"MORC4",0
"MORF",0
"MORF4",0
"MORF4L1",0.486
"MORF4L1",1.0651
"MORF4L2",-0.5347
"MORF4L2",0.3829
"MORN1",0
"MORN2",0
"MORN3",-0.2465
"MORN4",0
"MORN5",0
"MOS",0
"MOSPD1",0
"MOSPD2",0
"MOSPD3",0
"MOST-1",0
"MOST2",0
"MOT8",0
"MOV10",1.3666
"MOV10L1",0
"MOXD1",0
"MOZCBP",0
"MP1",0
"MPC1",0
"MPC1L",0
"MPC2",0
"MPDU1",0
"MPDZ",0.3767
"MPDZ",-0.0062
"MPEG1",0
"MPG",-0.4984
"MPHOSPH10",0
"MPHOSPH6",-0.1562
"MPHOSPH6",0.0394
"MPHOSPH8",0
"MPHOSPH9",0
"MPI",-1.3313
"MPL",0
"MPLKIP",0
"MPND",0
"MPO",0
"MPP1",0
"MPP2",0
"MPP3",-0.2608
"MPP3",-0.5888
"MPP5",0.7565
"MPP5",0.0974
"MPP6",0
"MPP7",0.5789
"MPP7",-0.1302
"mpp9",0
"MPPE1",-0.6089
"MPPE1",-1.1235
"MPPED1",0
"MPPED2",-0.048
"MPPED2",0.0659
"MPRIP",0
"MPST",0
"MPV17",0.7773
"MPV17L",0
"MPV17L2",0
"MPZ",0
"MPZL1",0
"MPZL2",0
"MPZL3",0
"MR1",-0.4366
"MR1",0.2327
"MR1B",0
"MR1C",0
"MR1D",0
"MRAP",0
"MRAP2",0
"MRAS",0
"MRC1",0
"MRC2",0
"MRE11A",0
"MREG",0
"MRF-1",0
"MRFAP1",0
"MRFAP1L1",0
"MRG1",0
"MRG15",0
"MRGBP",0
"MRGPRD",0
"MRGPRE",-0.7634
"MRGPRF",0
"MRGPRG",0
"MRGPRX1",0
"MRGPRX2",0
"MRGPRX3",0
"MRGPRX4",-0.6426
"MRI1",0
"MRLC2",-0.0111
"MRLC2",-0.069
"MRM1",0
"MRM2",0
"MRM3",0
"MRO",0
"MROH1",0
"MROH2B",0
"MROH5",0
"MROH6",0
"MROH7",0
"MROH9",0
"MRP3",0
"MRPL1",0
"MRPL10",0
"MRPL11",0
"MRPL12",-0.0154
"MRPL13",0
"MRPL14",0
"MRPL15",0
"MRPL16",0
"MRPL17",-0.1082
"MRPL18",0
"MRPL19",0
"MRPL2",0
"MRPL20",0
"MRPL21",0
"MRPL22",0
"MRPL23",-0.233
"MRPL24",0
"MRPL27",0
"MRPL28",0.0113
"MRPL3",0
"MRPL30",0.1592
"MRPL30",-0.1255
"MRPL30",0.3634
"MRPL32",0
"MRPL33",0
"MRPL34",0
"MRPL35",0
"MRPL36",0
"MRPL37",0
"MRPL38",0
"MRPL4",0
"MRPL40",0
"MRPL41",0
"MRPL42",0
"MRPL43",0
"MRPL44",0
"MRPL46",0
"MRPL47",0
"MRPL48",0
"MRPL49",0
"MRPL50",0
"MRPL51",0
"MRPL52",0
"MRPL53",0
"MRPL54",0
"MRPL55",0
"MRPL57",0
"MRPL58",0
"MRPL9",0
"MRPS10",0
"MRPS11",0
"MRPS12",0
"MRPS14",0.0121
"MRPS15",0
"MRPS16",0
"MRPS17",0
"MRPS18a",0
"MRPS18A",0
"MRPS18B",-0.1052
"MRPS18C",0
"MRPS2",0
"MRPS21",0
"MRPS22",0
"MRPS23",0
"MRPS24",0
"MRPS25",0
"MRPS26",-0.1052
"MRPS27",3.9398
"MRPS28",0.0315
"MRPS30",0
"MRPS31",0.2753
"MRPS33",0
"MRPS34",0
"MRPS35",0
"MRPS36",0
"MRPS5",0
"MRPS6",0
"MRPS7",0
"MRPS9",0
"MRRF",0
"MRRFP1",0
"MRS2",0
"MRS2L",-1.4339
"MRTO4",0
"MRVI1",0
"MS4A1",0
"MS4A10",0
"MS4A12",0
"MS4A13",0
"MS4A14",0
"MS4A15",0
"MS4A2",0
"MS4A3",0
"MS4A4",0
"MS4A4A",-0.0182
"MS4A5",0
"MS4A6",0
"MS4A6A",0
"MS4A6E",0
"MS4A7",0
"MS4A8",0
"MSANTD1",0
"MSANTD2",0
"MSANTD3",0
"MSANTD3-TMEFF1",0
"MSANTD4",0
"MSC",0.1052
"MSF",0
"MSGN1",0
"MSH2",0.5717
"MSH3",-0.2292
"MSH3",-0.3191
"MSH4",0
"MSH5",0
"MSH6",-0.0127
"MSI1",0
"MSI2",0.3551
"MSI2",-0.0754
"MSL1",0
"MSL2",0
"MSL3",0
"MSL3L1",-0.5034
"MSL3L1",0.0258
"MSLN",0
"MSMB",0
"MSMO1",0
"MSMP",0
"MSN",0
"mspl",0
"msps",0
"MSR1",0
"MSRA",4.5083
"MSRA",1.0157
"MSRB1",0
"MSRB2",-0.272
"MSRB3",0
"MSS51",0
"MST1",0
"MST1R",0
"MST4",0
"MSTN",0
"MSTO1",0.1366
"MSTP032",0
"MSTP9",-0.1309
"MSX1",0.0656
"MSX1",0.9556
"MSX2",-0.1673
"MT1A",0
"MT1B",0
"MT1E",-0.1099
"MT1F",0
"MT1H",0
"MT1P1",0
"MT1X",0
"MT2A",0
"MT3",0
"MT4",0
"MTA1",-1.5871
"MTA1",0.1824
"MTA2",-1.7934
"MTA3",-1.1512
"MTA3",-0.0947
"MTAP",-0.4496
"MTAP",-0.3093
"MTAP",0.1546
"MTAP44",0
"MTBP",0.0371
"MTBP",0.0099
"MTBT1",0
"MTCH1",0
"MTCH2",0
"MTCL1",0
"MTCP1",0
"MTCP1NB",0
"MTDH",0.0575
"MTERF",-0.4545
"MTERF",-0.19
"MTERF",0.2919
"MTERF1",0
"MTERF2",0
"MTERF3",0
"MTERF4",0
"MTERFD1",0
"MTERFD3",-0.3613
"MTF1",-9.5009
"MTF2",0
"MTFMT",0
"MTFP1",0
"MTFR1",0
"MTFR1L",0
"MTFR2",0
"MTG1",0.0488
"MTG2",0
"MTG8",0
"MTHFD1",0.0289
"MTHFD1L",-0.4088
"MTHFD1L",-1.7097
"MTHFD2",0
"MTHFD2L",0
"MTHFR",0
"MTHFS",0
"MTHFSD",0
"MTIF2",0
"MTIF3",0
"MTL5",0
"MTM1",0
"MTMR1",0
"MTMR10",0
"MTMR11",1.1753
"MTMR11",-0.292
"MTMR12",0
"MTMR14",0
"MTMR2",-1.9325
"MTMR2",-0.4169
"MTMR3",-0.0531
"MTMR4",-0.1298
"MTMR4",-0.3815
"MTMR6",-0.2449
"MTMR6",0.1158
"MTMR7",0
"MTMR8",0
"MTMR9",0.1531
"MTMR9",-0.5478
"MTNR1A",0
"MTNR1B",0
"MTO1",0
"MTOR",0
"MTPAP",0
"MTPN",0
"MTR",0
"MTR1",0
"MTRF1",0
"MTRF1L",0
"MTRNR2L1",0
"MTRNR2L10",0
"MTRNR2L2",0
"MTRNR2L3",0
"MTRNR2L4",0
"MTRNR2L5",0
"MTRNR2L6",0
"MTRNR2L7",0
"MTRNR2L8",0
"MTRR",0
"MTSS1",0
"MTSS1L",0
"MTTP",0
"MTURN",0
"MTUS1",-0.5134
"MTUS2",0
"MTX1",0
"MTX2",0
"MTX3",0
"MUC1",-0.7846
"MUC12",0
"MUC15",0.1046
"MUC16",0
"MUC17",0
"MUC20",0
"MUC21",0
"MUC22",0
"MUC3",0
"MUC3A",0
"MUC3B",0
"MUC4",0
"MUC5AC",0
"MUC5B",-0.3441
"MUC5B",0.0252
"MUC5B",0.0237
"MUC6",0
"MUC7",0
"MUC8",0
"MUCDHL",0
"MUCL1",0
"MUL1",0
"MUM1",0
"MUM1L1",0
"MURC",0
"MUS81",0
"MUSK",0
"MUSTN1",0
"MUT",0
"MUTYH",0
"MVB12A",0
"MVB12B",0
"MVD",0
"MVK",-0.3336
"MVK",-0.3117
"MVP",0
"MX1",0
"MX2",0
"MXD1",0.8141
"MXD1",-1.2505
"MXD3",-0.1419
"MXD3",0.2893
"MXD4",0.0237
"MXD4",-0.1897
"MXI1",-0.6416
"MXRA5",0
"MXRA7",0
"MXRA8",-0.1576
"MXRA8",-0.1804
"MY014",0
"MYADM",0
"MYADML2",0
"MYB",0.1402
"MYBBP1A",0.3059
"MYBL1",-0.2001
"MYBL1",-0.2609
"MYBL2",-1.343
"MYBPC1",0
"MYBPC2",0
"MYBPC3",-0.2778
"MYBPH",0
"MYBPHL",0
"MYC",-0.2591
"MYC",0.5588
"MYCBP",0.3973
"MYCBP",-2.5113
"MYCBP2",0.6263
"MYCBP2",-2.2868
"MYCBP2-AS1",0
"MYCL",0
"MYCL1",0.1865
"MYCL1",-0.1692
"MYCL2",0
"MYCN",5.4298
"MYCN",0.3675
"MYCT1",0
"MYD88",0
"MYDGF",0
"MYEF2",-0.3732
"MYEOV",0
"MYF5",-0.024
"MYF6",0.0134
"MYG1",0
"MYH1",0
"MYH10",0.0374
"MYH10",4.3869
"MYH10",-0.1615
"MYH11",0
"MYH13",0
"MYH14",0.1599
"MYH14",-0.8446
"MYH15",0.2992
"MYH16",0
"MYH2",-0.1557
"MYH3",0
"MYH4",0
"MYH6",0
"MYH7",-0.1016
"MYH7B",0
"MYH8",0
"MYH9",0
"MYL1",0
"MYL10",0
"MYL12A",0
"MYL2",0
"MYL3",0
"MYL4",0
"MYL5",0
"MYL6",0
"MYL6B",0
"MYL7",0
"MYL9",0.2191
"MYLIP",-0.0474
"MYLK",-1.1384
"MYLK2",0
"MYLK3",0
"MYLK4",0
"MYLPF",0
"MYNN",-0.3775
"MYO10",-0.2346
"MYO10",-0.0482
"MYO10",0.0389
"MYO15",0
"MYO15A",0
"MYO15B",-0.0553
"MYO16",0
"MYO18A",-1.6872
"MYO18B",0
"MYO19",0
"MYO1A",0
"MYO1B",0
"MYO1C",0
"MYO1D",0
"MYO1E",-1.088
"MYO1F",0.1263
"MYO1F",-0.1434
"MYO1G",0
"MYO3A",0
"MYO3B",-0.0078
"MYO3B",-0.0152
"MYO5A",1.5278
"MYO5A",0.982
"MYO5B",0.1892
"MYO5C",-0.2528
"MYO6",-2.2277
"MYO6",-3.6544
"MYO7A",0
"MYO7B",-0.1101
"MYO9A",0
"MYO9b",0
"MYO9B",0.2197
"MYO9B",-2.5466
"MYOC",0
"MYOCD",0.052
"MYOD1",-1.9139
"MYOF",0
"MYOG",-0.0218
"MYOG",-0.5208
"MYOHD1",-0.3897
"MYOHD1",-0.2097
"MYOM1",0
"MYOM2",0
"MYOM3",0
"MYOT",0
"MYOZ",0
"MYOZ1",0
"MYOZ2",0
"MYOZ3",0
"MYPN",0
"MYPOP",0
"MYRF",0
"MYRIP",0
"MYSM1",0
"MYST1",-0.0019
"MYST2",-0.559
"MYST3",-1.0658
"MYST4",-0.0337
"MYST4",0.0948
"MYT1",-0.2999
"MYT1L",-0.1138
"MYT1L",0.0671
"MYT2",0
"MZB1",0
"MZF1",0.482
"MZT1",0
"MZT2A",0
"MZT2B",0
"N-PAC",-0.566
"N-PAC",-0.2595
"N1",0
"N2",0
"N33",0
"N4BP1",-0.1368
"N4BP2",-0.1738
"N4BP2",0.1717
"N4BP2L1",0
"N4BP2L2",0
"N4BP3",0
"N6AMT1",0
"N6AMT2",0
"0.0A10",0
"0.0A11",0
"0.0A15",0
"0.0A16",0
"0.0A20",0
"0.0A25",0
"0.0A30",0
"0.0A35",0
"0.0A38",0
"0.0A40",0
"0.0A50",0
"0.0A60",0
"0.0AA",0
"0.0ALAD2",0
"0.0aladase II",0
"0.0ALADASEL",0
"0.0ALADL1",0
"0.0ALADL2",0
"0.0B1",-0.3974
"0.0B1",3.1497
"0.0B2",-0.4005
"0.0B2",-0.0168
"0.0BP1",0
"0.0BP2",0
"0.0C",0
"0.0CA",0
"0.0CA2",0
"0.0CAD",0
"0.0CAP1",0
"0.0CC1",0
"0.0CC2",0
"0.0ChR",0
"0.0CP",0
"0.0D(P)+ -dependent malic enzyme",0
"0.0DK",-0.3672
"0.0DK",-3.4028
"0.0DK2",0
"0.0DSYN1",0.065
"0.0000",0
"0.0F1",0
"0.0G",-0.7322
"0.0G",0.5336
"0.0G-7",0
"0.0G13",0
"0.0G14",0
"0.0G18",0
"0.0G19",0
"0.0G8",0
"0.0GA",0
"0.0GK",0
"0.0GLU",0
"0.0GPA",0
"0.0GS",0
"0.0IF1",0
"0.0IP",0
"0.0K1",0
"0.0KAP95",0
"0.0LCN",0
"0.0MPT",0
"0.0NOG",-0.0026
"0.0NOGNB",0
"0.0NOS1",0
"0.0NOS2",0
"0.0NOS3",0.2909
"0.0NP",0
"0.0NS",0
"0.0P1L1",0
"0.0P1L2",-0.1752
"0.0P1L3",0
"0.0P1L4",0
"0.0P1L5",-0.32
"0.0P1L5",-0.9884
"0.0P5",-0.0298
"0.0PA",0
"0.0PB",0
"0.0PEPLD",0
"0.0PG",-0.2234
"0.0PG",2.6863
"0.0PRT",0
"0.0PRT1",0
"0.0PSA",0
"0.0RF",2.0961
"0.0RFL",1.4075
"0.0RG1",-0.4743
"0.0RG1",-0.0469
"0.0RG1L",0.2093
"0.0RR",0
"0.0RS",0.4304
"0.0RS2",-2.1248
"0.0SP",0
"0.0T1",0
"0.0T10",0
"0.0T11",0
"0.0T12",0
"0.0T14",-1.2272
"0.0T15",0
"0.0T16",0
"0.0T2",0
"0.0T6",0
"0.0T8",0
"0.0T8L",0
"0.0T9",-0.5206
"0.0TD1",0
"0.0V1",0
"0.0V2",0
"0.0V3",0.1072
"0.0XD",0
"0.0XE",0
"NB-1",0
"NBAS",0
"NBC",0
"NBC4",0
"NBEA",0
"NBEAL1",0
"NBEAL2",-0.9586
"NBN",0
"NBPF1",0
"NBPF10",0.0586
"NBPF10",-0.6903
"NBPF11",-0.9225
"NBPF11",0.5729
"NBPF14",-3.3332
"NBPF15",-0.2599
"NBPF20",-3.4572
"NBPF22P",0
"NBPF3",0
"NBPF4",0
"NBPF6",0
"NBPF7",0
"NBPF9",0
"NBR",0
"NBR1",0.2782
"NBR2",-0.2148
"NCA",0
"NCALD",-0.0184
"NCAM",0
"NCAM1",0
"NCAM2",0
"NCAN",0
"NCAPD2",0.4821
"NCAPD3",-1.1585
"NCAPG",0.0563
"NCAPG2",-0.2323
"NCAPH",1.192
"NCAPH2",-0.1806
"NCAPH2",-0.2417
"NCBP1",0.5128
"NCBP2",0.2655
"NCBP2",3.2428
"NCBP2L",0
"NCBP3",0
"NCCRP1",0
"NCDN",0
"NCEH1",0
"NCF1",0
"NCF1B",0
"NCF2",-2.9981
"NCF4",0
"NCK1",-1.7479
"NCK2",0
"NCKAP1",0
"NCKAP1L",0
"NCKAP5",0
"NCKIPSD",0.0299
"NCKX",0
"NCKX3",0
"NCL",0
"NCLN",-0.081
"NCLN",-0.234
"NCMAP",0
"NCOA1",-0.1438
"NCOA2",-0.1085
"NCOA3",-0.4464
"NCOA3",-0.2001
"NCOA3",-0.4539
"NCOA4",-0.9088
"NCOA4",-4.2624
"NCOA5",-0.2067
"NCOA5",-0.0533
"NCOA6",0.28
"NCOA7",-0.3225
"NCOA7",3.2999
"NCOA7",-0.2206
"NCOR1",4.5787
"NCOR1",-0.3244
"NCOR2",-0.2228
"NCR1",0
"NCR2",0
"NCR3",-0.419
"NCR3LG1",0
"NCR0.000085",0
"NCR0.000116",0
"NCR0.000152",0
"NCR0.000174",0
"NCR0.000185",0
"NCS1",0
"NCSTN",0
"NCX",0
"NCX1",0
"NCYM",0
"ND1",0
"ND2",0
"ND3",0
"ND4L",0
"ND5",0
"ND6",0
"NDC1",0
"NDC80",0
"NDE1",-0.0653
"NDE1",-0.4932
"NDEL1",-0.4264
"NDFIP1",0
"NDFIP2",0
"NDN",-0.1203
"NDNF",0
"NDNL2",-0.4797
"NDNL2",-0.2992
"NDNL2",0.1006
"NDOR1",0
"NDP",0
"NDRF",0
"NDRG1",0.1755
"NDRG1",-0.3849
"NDRG2",-0.2994
"NDRG2",0.8262
"NDRG3",0
"NDRG4",1.5593
"NDST1",-0.1661
"NDST1",0.1355
"NDST2",0
"NDST3",0
"NDST4",0
"NDUFA1",-0.0773
"NDUFA1",-0.0845
"NDUFA10",0.3708
"NDUFA11",-0.1424
"NDUFA12",0
"NDUFA13",-0.1646
"NDUFA2",-0.1812
"NDUFA2",-0.088
"NDUFA3",-0.7547
"NDUFA4",-0.1516
"NDUFA4",-0.2221
"NDUFA4L2",0
"NDUFA5",0.0491
"NDUFA6",0.0148
"NDUFA6",-0.1085
"NDUFA7",-0.2753
"NDUFA8",-0.043
"NDUFA9",0
"NDUFAB1",0
"NDUFAF1",0
"NDUFAF2",0
"NDUFAF3",0
"NDUFAF4",0
"NDUFAF5",0
"NDUFAF6",0
"NDUFAF7",0
"NDUFAF8",0
"NDUFB1",0
"NDUFB10",0.0466
"NDUFB11",0.194
"NDUFB2",-0.0964
"NDUFB3",-0.0675
"NDUFB4",0.016
"NDUFB5",0
"NDUFB6",-0.099
"NDUFB7",0
"NDUFB8",0
"NDUFB9",0
"NDUFC1",-0.1315
"NDUFC2",0
"NDUFC2-KCTD14",0
"NDUFS1",0
"NDUFS2",0
"NDUFS3",-0.0396
"NDUFS4",0
"NDUFS5",0.024
"NDUFS6",0
"NDUFS7",-0.1683
"NDUFS7",-0.1878
"NDUFS8",0
"NDUFV1",-0.1293
"NDUFV2",0.1776
"NDUFV3",0
"NEAT1",0
"NEB",-0.4525
"NEBL",-0.7047
"NEBL",0.0731
"NECAB1",0
"NECAB2",0
"NECAB3",0
"NECAP1",0
"NECAP2",-0.4778
"NECAP2",-0.0062
"NECL1",0
"NECL2",0
"NECTIN1",0
"NECTIN2",0
"NECTIN3",0
"NECTIN4",0
"NEDD1",0
"NEDD4",-2.2879
"NEDD4",-1.215
"NEDD4L",1.3678
"NEDD8",0.0595
"NEDD8",-0.0095
"NEDD8",0.1898
"NEDD9",-0.4528
"NEDL1",0
"NEFH",0
"NEFL",-0.0689
"NEFL",0.585
"NEFM",0.1046
"NEFM",-2.2632
"NEGR1",0.075
"NEIL1",0
"NEIL2",0
"NEIL3",-0.1027
"NEK1",0
"NEK10",0
"NEK11",0
"NEK2",0
"NEK3",0
"NEK4",-0.6378
"NEK4",-0.3246
"NEK5",0
"NEK6",-0.1945
"NEK7",0
"NEK8",0
"NEK9",0
"NELFA",0
"NELFB",0
"NELFCD",0
"NELFE",0
"NELL1",0
"NELL2",0
"NEMF",0
"NEMO",0
"NEMP1",0
"NEMP2",0
"NENF",0
"NEO1",0.0616
"nephropontin",0
"NEPRO",0
"NES",-0.3633
"NESCA",0
"NESG1",0
"neshbp",0
"NET-2",0
"NET-6",0
"NET-7",0
"NET1",-0.0207
"NETO1",-0.1722
"NETO2",0.106
"NETO2",0.195
"NEU1",0
"NEU2",0
"NEU3",0
"NEU4",-0.1115
"NEU4",-0.3573
"NEUD4",0
"NEUREXIN II",0
"NEURL1",0
"NEURL1B",0
"NEURL2",0
"NEURL3",0
"NEURL4",0
"NEUROD1",1.0071
"NEUROD2",-0.326
"NEUROD2",-0.033
"NEUROD4",-0.0189
"NEUROD4",0.0926
"NEUROD6",0.0947
"NEUROG1",3.9752
"NEUROG2",0.0727
"NEUROG3",-2.1987
"NEXN",0
"NF-ATcC",0
"NF-kappa-B",0
"NF1",0
"NF2",0
"NFAM1",-0.1109
"NFASC",0
"NFAT1",0
"NFAT5",-0.1853
"NFAT5",1.3497
"NFATC1",-0.1672
"NFATC1",-0.015
"NFATC2",-0.162
"NFATC2IP",-0.0279
"NFATC2IP",0.0061
"NFATC3",-0.4153
"NFATC3",-0.3317
"NFATC4",0.0553
"NFE2",-0.4022
"NFE2L1",-0.6096
"NFE2L1",0.0383
"NFE2L1",-0.2569
"NFE2L2",0.1624
"NFE2L3",-0.105
"NFE2L3",-0.2838
"NFE4",0
"NFI",0
"NFIA",-0.0028
"NFIB",0.0551
"NFIB",1.9148
"NFIB",0.0392
"NFIC",-0.1699
"NFIL3",-0.7811
"NFIX",-0.0507
"NFIX",0.0769
"NFKB1",0.2641
"NFKB2",-0.2059
"NFKBIA",0.0899
"NFKBIB",-0.2149
"NFKBIB",0.3155
"NFKBID",0
"NFKBIE",0
"NFKBIL1",0
"NFKBIL2",0.306
"NFKBIL2",-0.1507
"NFKBIZ",-0.2915
"NFRKB",-0.3884
"NFS1",0
"NFU1",0
"NFX1",-0.0363
"NFX1",-0.2623
"NFX2",0
"NFXL1",-0.1709
"NFYA",0.1835
"NFYA",-0.4472
"NFYB",6.3222
"NFYB",-0.3904
"NFYB",-0.3882
"NFYC",3.7711
"NFYC",-0.9941
"NG23",0
"NG3",0
"NG36",0
"NG5",0
"NG7",0
"NGAP",0
"NGB",-0.3611
"NGDN",0
"NGEF",0
"NGF",0
"NGFB",-0.0292
"NGFR",0
"NGFRAP1",-0.14
"NGLY1",0
"NGRN",0
"NGS-17",0
"NHE2",0
"NHEJ1",-0.1425
"NHERF-2",0
"NHLH1",-0.1455
"NHLH2",-0.1122
"NHLRC1",0
"NHLRC2",0
"NHLRC3",0
"NHLRC4",0
"NHP2",0
"NHS",0
"NHSL1",0
"NHSL2",0
"NIBAN",0
"NIBP",0.2474
"NICE-1",0
"NICN1",0
"NID1",0
"NID2",0
"NIF3L1",0.0675
"NIFK",0
"NIFS",0
"NILR",0
"NIM1K",0
"NIN",0.4732
"NIN",-0.1076
"NINJ1",0.7736
"NINJ2",0
"NINL",0
"NIP7",0.2678
"NIPA1",0
"NIPA2",-1.197
"NIPAL1",0
"NIPAL2",0
"NIPAL3",0
"NIPAL4",0
"NIPBL",0.0265
"NIPBL",0.0842
"NIPBL",1.7886
"NIPS0.0P1",0.7262
"NIPS0.0P1",0.0839
"NIPS0.0P3A",0
"NIPS0.0P3B",0
"NIR1",0
"NISCH",-1.2955
"NISCH",6.5205
"NIT1",0
"NIT2",-0.0072
"NJAC",0
"NKAIN1",0
"NKAIN2",0
"NKAIN3",0
"NKAIN4",0
"NKAP",0
"NKAPL",0
