"Gene","OVOL1"
"scr2",0
"SCRG1",0
"SCRIB",0
"SCRN1",0
"SCRN2",0
"SCRN3",0
"SCRT",0
"SCRT1",-0.5062
"SCRT2",-1.3242
"SCT",0
"SCTR",-0.2536
"SCUBE1",-0.1649
"SCUBE3",-0.3676
"SCX",0
"SCYA1",0
"SCYA13",0
"SCYA16",0
"SCYA17",0
"SCYA22",0
"SCYA24",0
"SCYA25",0
"SCYA27",0
"SCYA7",0
"SCYB14",0
"SCYB5",0
"SCYB6",0
"SCYC1",0
"SCYC2",0
"SCYL1",-0.6431
"SCYL2",0
"SCYL3",0
"SDAD1",0
"SDC1",-0.0669
"SDC1",1.5913
"SDC2",0.1741
"SDC3",0
"SDC4",0
"SDCBP",0
"SDCBP2",2.8121
"SDCCAG1",0
"SDCCAG16",0
"SDCCAG3",0
"SDCCAG8",0
"SDE2",0
"SDF2",-0.2414
"SDF2",-0.7797
"SDF2L1",-0.2254
"SDF4",0
"SDHA",-0.0756
"SDHA",-0.036
"SDHAF2",0
"SDHAF3",0
"SDHAF4",0
"SDHALP2",-0.1901
"SDHB",0.0329
"SDHC",-0.6613
"SDHD",0.1925
"SDHD",-1.0632
"SDK1",-0.2305
"SDK1",-0.382
"SDK1",-0.2044
"SDK2",0
"sdp35",0
"SDPR",0
"SDR16C5",0
"SDR39U1",0
"SDR42E1",0
"SDR9C7",0
"SDS",0
"SDSL",0
"SE20-4",0
"SE57-1",0
"SE70-2",0
"SEC10L1",0
"SEC11A",0
"SEC11C",-0.0061
"SEC13",0
"SEC13L1",0
"SEC14L1",-0.125
"SEC14L1",-1.3078
"SEC14L2",-0.6549
"SEC14L3",0
"SEC14L4",0
"SEC14L5",0
"SEC14L6",0
"SEC16A",0
"SEC16B",0
"SEC22A",0
"SEC22C",0.1508
"SEC22C",-0.4454
"SEC22C",0.1157
"SEC23A",0
"SEC23B",0.8113
"SEC23IP",0
"SEC24A",0
"SEC24B",-0.3037
"SEC24C",-0.295
"SEC24D",-0.2436
"SEC24D",-0.0056
"SEC31A",0
"SEC31B",0.533
"SEC34",0
"SEC61A1",0.5305
"SEC61A2",0
"SEC61B",0
"SEC61G",0
"Sec62",0
"SEC62",0
"SEC63",-0.5149
"SEC63",0.1481
"SECISBP2",-0.4061
"SECISBP2",0.6125
"SECISBP2L",0
"SECP43",0
"SECTM1",0
"SEDL",0
"SEEK1",0
"SEH1L",0
"SEL1L",0.4168
"SEL1L2",0
"SEL1L3",0
"SELE",0
"SELENBP1",0
"SELENOF",0
"SELENOH",0
"SELENOI",0
"SELENOK",0
"SELENOM",0
"SELENON",0
"SELENOO",0
"SELENOP",0
"SELENOS",0
"SELENOT",0
"SELENOV",0
"SELENOW",0
"SELK",0
"SELL",0
"SELM",0
"SELPLG",-0.4619
"SELS",0.1781
"SELS",-0.2035
"SEMA3A",0.4504
"SEMA3B",0
"SEMA3C",2.1523
"SEMA3D",-0.2945
"SEMA3D",0.146
"SEMA3D",-0.0749
"SEMA3E",0
"SEMA3F",0.0981
"SEMA3F",0.6244
"SEMA3G",0
"SEMA4A",0
"SEMA4B",0
"SEMA4C",-0.1196
"SEMA4C",-1.6605
"SEMA4D",0
"SEMA4F",0
"SEMA4G",0
"SEMA5A",-0.3145
"SEMA5A",0.089
"SEMA5B",0
"SEMA6A",0
"SEMA6B",0.15
"SEMA6C",0
"SEMA6D",0
"SEMA7A",0.3494
"SEMAY",0
"semaZ",0
"SEMG1",0.0579
"SEMG2",0
"SEMP1",0
"SENP1",0
"SENP2",0
"SENP3",0
"SENP5",0
"SENP6",0.1401
"SENP6",0.0084
"SENP7",0.1799
"SENP7",0.2671
"SENP8",0
"SEPHS1",0
"SEPHS2",0.5524
"SEPP1",0.2583
"SEPSECS",0
"42988.0000",0
"42989.0000",0
"42990.0000",0
"42992.0000",0
"42980.0000",0
"42981.0000",0
"42982.0000",0
"42983.0000",0
"SEPT5-GP1BB",0
"42984.0000",0
"42985.0000",0
"42986.0000",0
"42987.0000",0
"SEPX1",0
"SERAC1",0
"SERBP1",-2.5948
"SERF1",0
"SERF1A",0
"SERF1B",0
"SERF2",0
"SERGEF",-2.1929
"SERHL2",0
"SERINC1",0
"SERINC2",0
"SERINC3",-0.5205
"SERINC3",0.0804
"SERINC4",0
"SERINC5",0
"SERP1",0
"SERP2",0
"SERPI0.01",-0.1447
"SERPI0.010",0
"SERPI0.011",0
"SERPI0.012",0
"SERPI0.02",0
"SERPI0.03",0
"SERPI0.04",0
"SERPI0.05",0
"SERPI0.06",0
"SERPI0.07",0
"SERPI0.09",0
"SERPINB1",11.7474
"SERPINB1",0.1702
"SERPINB10",0
"SERPINB11",0
"SERPINB12",0
"SERPINB13",1.1733
"SERPINB13",-0.5895
"SERPINB2",0.0608
"SERPINB2",0.2491
"SERPINB3",0.5576
"SERPINB4",0.5484
"SERPINB5",0
"SERPINB6",0.486
"SERPINB6",0.4273
"SERPINB7",0.1438
"SERPINB8",-0.36
"SERPINB8",0.1274
"SERPINB9",0.252
"SERPINB9",0.1507
"SERPINB9P1",0
"SERPINC1",0
"SERPIND1",-0.0718
"SERPINE1",0
"SERPINE2",-1.1292
"SERPINE3",0
"SERPINF1",0.1676
"SERPINF2",0
"SERPING1",0
"SERPINH1",0
"SERPINI1",0
"SERPINI2",0
"SERTAD1",-0.3836
"SERTAD2",0.2589
"SERTAD3",0.2229
"SERTAD4",-0.328
"SERTM1",0
"SESN1",0.1996
"SESN1",0.0944
"SESN2",0
"SESN3",0.2342
"SESTD1",0
"set",0
"SET",0
"SET07",0
"SETBP1",0.1869
"SETD1A",-0.0281
"SETD1B",-0.3328
"SETD2",-0.321
"SETD2",-1.201
"SETD3",0.0152
"SETD4",0
"SETD5",0
"SETD6",0
"SETD7",-0.6013
"SETD7",0.0495
"SETD8",-0.7977
"SETD8",0.065
"SETD9",0
"SETDB1",-0.0553
"SETDB1",-1.237
"SETDB2",0
"SETMAR",0
"SETX",-0.0373
"SEZ6",0
"SEZ6L",0
"SEZ6L2",0
"SF1",-0.0966
"SF3A1",0
"SF3A2",0
"SF3A3",0
"SF3B1",0
"SF3B2",0
"SF3B3",0
"SF3B4",0
"SF3B5",0
"SF3B6",0
"SFI1",0
"sflt",0
"SFMBT1",0.4465
"SFMBT2",-0.0937
"SFN",0
"SFPQ",-0.3299
"SFR1",0
"SFRP1",0
"SFRP2",0
"SFRP4",0
"SFRP5",0
"SFRS1",0
"SFRS12",-0.3217
"SFRS15",-0.3439
"SFRS17A",0
"SFRS2",0
"SFRS2IP",0
"SFRS3",0
"SFRS6",1.5998
"SFRS6",5.2436
"SFRS7",0
"SFRS9",-0.0409
"SFSWAP",0
"SFT2D1",0
"SFT2D2",0
"SFT2D3",0
"SFTA1P",0
"SFTA2",0
"SFTA3",0
"SFTP1",0
"SFTP3",0
"SFTPA1",0
"SFTPA2",0
"SFTPB",0
"SFTPC",0
"SFTPD",0
"SFXN1",0
"SFXN2",0.0618
"SFXN3",-0.3655
"SFXN3",-0.2074
"SFXN4",0
"SFXN5",0
"SGCA",0
"SGCB",-2.5941
"SGCD",0
"SGCE",0
"SGCG",0
"SGCZ",0
"SGEF",0
"SGF29",0
"SGIP1",-0.4635
"SGIP1",0.7132
"SGK",0.6245
"SGK1",0
"SGK2",0.013
"SGK2",-0.0267
"SGK223",0
"SGK3",-0.3861
"SGKL",0
"SGLT2",0
"SGMS1",0
"SGMS2",0
"SGO1",0
"SGO2",0
"SGOL1",0.234
"SGOL1",0.1494
"SGOL2",0
"SGP28",0
"SGPL1",0.1399
"SGPL1",-0.107
"SGPP1",0
"SGPP2",-0.2717
"SGPP2",-0.3869
"SGRF",0
"SGSH",-0.1372
"SGSM1",0
"SGSM2",0
"SGSM3",0
"SGT1",0
"SGTA",0
"SGTB",0
"SGY-1",0
"SH120",0
"SH2B",0
"SH2B1",-0.1066
"SH2B2",0
"SH2B3",0.4237
"SH2D1A",0
"SH2D1B",0
"SH2D2A",0
"SH2D3A",-0.3059
"SH2D3C",-0.4996
"SH2D4A",-0.7459
"SH2D5",-0.254
"SH2D5",-0.2618
"SH2D7",0
"SH3BGR",0
"SH3BGRL",0
"SH3BGRL2",0
"SH3BGRL3",0
"SH3BP1",-0.1845
"SH3BP1",-0.2463
"SH3BP2",0
"SH3BP4",-0.3971
"SH3BP5",0
"SH3BP5L",0
"SH3D19",-0.9756
"SH3D19",0.2541
"SH3D21",0
"SH3D5",0
"SH3GL1",0
"SH3GL2",0
"SH3GL3",0
"SH3GLB1",0
"SH3GLB2",0
"SH3KBP1",1.0608
"SH3KBP1",-1.3832
"SH3P12",0
"SH3PXD2A",0
"SH3PXD2B",-0.3226
"SH3PXD2B",-0.3195
"SH3RF1",-0.3468
"SH3RF1",0.048
"SH3RF2",0
"SH3RF3",0
"SH3TC1",0
"SH3TC2",-0.0235
"SH3TC2",-0.1852
"SH3YL1",0.6431
"SHANK",0
"SHANK1",0
"SHANK3",0
"SHARPIN",0
"SHB",-0.2262
"SHB",-0.2118
"SHBG",0
"SHC1",0.3246
"SHC1",-0.1605
"SHC2",0
"SHC3",0
"SHC4",-0.4395
"SHC4",-0.3158
"SHCBP1",-0.2238
"SHCBP1L",0
"SHD",0
"SHE",0
"SHF",0.1687
"SHF",-0.2
"SHFM1",0
"SHH",-0.3429
"SHISA2",0
"SHISA3",0
"SHISA4",0
"SHISA5",0
"SHISA6",0
"SHISA7",0
"SHISA9",0
"SHKBP1",0
"SHMT",0
"SHMT1",0
"SHMT2",-0.1372
"SHMT2",-0.0748
"SHOC2",0
"SHOX",0.0545
"SHOX",0.0944
"SHOX2",-0.0433
"SHPRH",0
"SHQ1",0
"SHROOM1",0.1115
"SHROOM2",0
"SHROOM3",0
"SHROOM4",0
"SHTN1",0
"SI",0
"SIAE",0
"SIAH1",0.0018
"SIAH2",-0.4234
"SIAH3",0
"SIAHBP1",-0.1358
"SIAHBP1",-0.14
"SIAT4A",0
"SIAT8B",0
"SIAT8C",0
"SIAT8D",0
"Sid1669",0
"SID6-306",0
"SIDT1",0
"SIDT2",-0.0926
"SIG11",0
"SIGIRR",-0.0824
"SIGLEC1",0.1262
"SIGLEC1",-0.0224
"SIGLEC10",0
"SIGLEC11",0
"SIGLEC12",0
"SIGLEC14",0
"SIGLEC15",0
"SIGLEC5",0
"SIGLEC6",0
"SIGLEC7",0.7304
"SIGLEC7",-0.5099
"SIGLEC8",0.4102
"SIGLEC9",0
"SIGLECL1",0
"SIGMAR1",0
"SIK1",0
"SIK2",0
"SIK3",0
"SIKE1",0
"sIL-6R",0
"SIL1",0
"SIM1",-0.5574
"SIM2",0.1237
"SIMC1",0
"SIN3A",0.5712
"SIN3B",0
"SIP1",0
"SIP1-beta",0
"SIP1-delta",0
"SIP1-gamma",0
"SIPA1",0
"SIPA1L1",0
"SIPA1L2",0
"SIPA1L3",0
"SIRP-b2",0
"SIRP-BETA-1",0
"SIRPA",0
"SIRPB1",-0.1289
"SIRPB1",0.082
"SIRPB2",0
"SIRPD",0
"SIRPG",0
"SIRT1",-0.2521
"SIRT2",1.3474
"SIRT3",0.3966
"SIRT3",-0.0903
"SIRT3",2.0537
"SIRT4",-0.1198
"SIRT5",-0.397
"SIRT5",-1.4652
"SIRT6",-0.2751
"SIRT7",-3.7214
"SIT1",0
"SIVA1",-0.105
"SIX1",0.2869
"SIX2",0.1004
"SIX3",-0.201
"SIX4",-0.0379
"SIX5",-0.041
"SIX6",0.024
"SKA1",0
"SKA2",0
"SKA3",0
"SKAP1",-0.6668
"SKAP2",-0.0709
"SKB1",0
"SKI",-0.3461
"SKI",0.448
"SKIDA1",0
"SKIL",-0.0471
"SKIV2L",0
"SKIV2L2",0
"SKP1",0
"SKP1A",0
"SKP2",1.4616
"SLA",0
"SLA/LP",0.3769
"SLA/LP",-0.1937
"SLA2",0.0562
"SLAIN1",0
"SLAIN2",0
"SLAMF1",0
"SLAMF6",0
"SLAMF7",0
"SLAMF8",0
"SLAMF9",0
"SLBP",0.242
"SLC10A1",0
"SLC10A2",0
"SLC10A3",0
"SLC10A4",-0.0049
"SLC10A5",0
"SLC10A6",0
"SLC10A7",0.058
"SLC10A7",0.0696
"SLC11A1",-0.204
"SLC11A1",-0.0952
"SLC11A2",0
"SLC12A1",0
"SLC12A2",0
"SLC12A3",0
"SLC12A4",0
"SLC12A5",0
"SLC12A6",0.1267
"SLC12A7",0
"SLC12A9",0
"SLC13A1",0
"SLC13A2",0
"SLC13A3",0
"SLC13A4",-0.5631
"SLC13A5",0
"SLC14A1",0
"SLC14A2",0
"SLC15A1",0
"SLC15A2",0.169
"SLC15A3",0
"SLC15A4",0
"SLC15A5",0
"SLC16A1",0
"SLC16A10",0.1435
"SLC16A11",0
"SLC16A12",0
"SLC16A13",0
"SLC16A14",0
"SLC16A2",0
"SLC16A3",-0.3616
"SLC16A4",-0.6711
"SLC16A5",-1.1566
"SLC16A6",0
"SLC16A7",0
"SLC16A8",0
"SLC16A9",-0.1944
"SLC17A1",0
"SLC17A2",0
"SLC17A3",0
"SLC17A4",0
"SLC17A5",0
"SLC17A6",0
"SLC17A7",-0.8926
"SLC17A8",0
"SLC18A1",0
"SLC18A2",0
"SLC18A3",0
"SLC18B1",0
"SLC19A1",0
"SLC19A2",0
"SLC19A3",0
"SLC1A1",-0.0933
"SLC1A1",-0.0755
"SLC1A2",0
"SLC1A3",-1.1285
"SLC1A3",0.1152
"SLC1A4",-0.1216
"SLC1A4",-0.2216
"SLC1A5",0
"SLC1A6",0
"SLC1A7",0
"SLC20A1",-0.1177
"SLC20A1",-0.88
"SLC20A2",-0.2553
"SLC21A11",0
"SLC21A12",0
"SLC21A14",0
"SLC21A3",0
"SLC21A8",0
"SLC22A1",0
"SLC22A10",0
"SLC22A11",-0.6358
"SLC22A12",0
"SLC22A13",0
"SLC22A14",0
"SLC22A15",-0.2199
"SLC22A16",0
"SLC22A17",0.0485
"SLC22A18",0
"SLC22A18AS",0
"SLC22A2",0
"SLC22A20",0
"SLC22A23",0
"SLC22A24",0
"SLC22A25",0
"SLC22A3",0
"SLC22A4",-0.2825
"SLC22A5",0
"SLC22A6",0
"SLC22A7",0
"SLC22A8",0
"SLC22A9",0
"SLC23A1",0
"SLC23A2",0.0376
"SLC23A3",0
"SLC24A1",0
"SLC24A2",0
"SLC24A3",-0.0243
"SLC24A3",0.1943
"SLC24A4",0
"SLC24A5",0
"SLC24A6",-0.3925
"SLC25A1",-0.3117
"SLC25A10",0
"SLC25A11",0
"SLC25A12",0
"SLC25A13",-1.408
"SLC25A13",-0.0011
"SLC25A14",0
"SLC25A15",0
"SLC25A16",-0.2219
"SLC25A17",0
"SLC25A18",0
"SLC25A19",0
"SLC25A2",0
"SLC25A20",-0.8785
"SLC25A21",0
"SLC25A22",0
"SLC25A23",2.6397
"SLC25A23",1.7823
"SLC25A24",0
"SLC25A25",2.912
"SLC25A25",-0.1498
"SLC25A26",0
"SLC25A27",0
"SLC25A28",0
"SLC25A29",0
"SLC25A3",0
"SLC25A30",0
"SLC25A31",0
"SLC25A32",0
"SLC25A33",0
"SLC25A34",0
"SLC25A35",0
"SLC25A36",0
"SLC25A37",0.0907
"SLC25A37",-0.1834
"SLC25A38",-1.0527
"SLC25A39",0
"SLC25A4",0.9297
"SLC25A40",0.2697
"SLC25A40",0.0417
"SLC25A40",0.5621
"SLC25A41",0.0867
"SLC25A42",0
"SLC25A43",0
"SLC25A44",0
"SLC25A45",0
"SLC25A46",0
"SLC25A47",0
"SLC25A5",0
"SLC25A5-AS1",0
"SLC25A51",0
"SLC25A52",0
"SLC25A53",0
"SLC25A5P1",0
"SLC25A6",0.0861
"SLC26A1",0
"SLC26A10",-0.0423
"SLC26A10",-0.2331
"SLC26A11",0
"SLC26A2",-0.33
"SLC26A3",0
"SLC26A4",0
"SLC26A5",0
"SLC26A6",0
"SLC26A7",0
"SLC26A8",0
"SLC26A9",0
"SLC27A1",0
"SLC27A2",0
"SLC27A3",0.4282
"SLC27A4",0
"SLC27A5",0
"SLC27A6",0
"SLC28A1",0
"SLC28A2",0
"SLC28A3",0
"SLC29A1",0
"SLC29A2",0
"SLC29A3",0
"SLC29A4",0
"SLC2A1",-0.2791
"SLC2A10",0
"SLC2A11",0
"SLC2A12",0.015
"SLC2A13",0
"SLC2A14",0
"SLC2A2",0
"SLC2A3",0.1573
"SLC2A3",-0.2173
"SLC2A4",-0.3727
"SLC2A4",0.0234
"SLC2A4RG",0.2696
"SLC2A4RG",-0.7481
"SLC2A5",0
"SLC2A6",0
"SLC2A7",0
"SLC2A8",0
"SLC2A9",0
"SLC30A1",0.6591
"SLC30A1",0.217
"SLC30A10",0
"SLC30A2",0
"SLC30A3",0
"SLC30A4",-0.3957
"SLC30A5",0
"SLC30A6",0
"SLC30A7",0
"SLC30A8",0
"SLC30A9",-0.4747
"SLC31A1",0
"SLC31A2",0
"SLC32A1",0
"SLC33A1",0.3104
"SLC34A1",0
"SLC34A3",0
"SLC35A1",3.127
"SLC35A1",-0.0951
"SLC35A2",-5.0963
"SLC35A2",-0.0833
"SLC35A3",0
"SLC35A4",0
"SLC35A5",0
"SLC35B1",0.1679
"SLC35B2",-0.1087
"SLC35B3",0
"SLC35B4",-0.1953
"SLC35B4",1.2987
"SLC35C1",0
"SLC35C2",0
"SLC35D1",0
"SLC35D2",-0.7652
"SLC35D3",0
"SLC35E1",0
"SLC35E2",0
"SLC35E2B",0
"SLC35E3",-0.0446
"SLC35E3",-0.2279
"SLC35E4",0.068
"SLC35F1",0
"SLC35F2",0
"SLC35F3",0
"SLC35F4",0
"SLC35F5",0
"SLC35F6",0
"SLC35G1",0
"SLC35G2",0
"SLC35G3",0
"SLC35G5",0
"SLC35G6",0
"SLC36A1",-0.4005
"SLC36A2",0
"SLC36A3",0
"SLC36A4",0
"SLC37A1",0
"SLC37A2",0
"SLC37A3",-0.3354
"SLC37A3",0.1149
"SLC37A3",0.0477
"SLC37A4",0
"SLC38A1",0
"SLC38A10",0
"SLC38A11",0
"SLC38A2",0.1509
"SLC38A2",-0.0333
"SLC38A3",0
"SLC38A4",0
"SLC38A5",-0.068
"SLC38A6",0
"SLC38A7",0
"SLC38A8",0
"SLC38A9",0
"SLC39A1",0
"SLC39A10",0
"SLC39A11",-0.5607
"SLC39A11",-0.1745
"SLC39A12",0
"SLC39A14",0
"SLC39A2",0
"SLC39A3",0.1042
"SLC39A3",-0.0613
"SLC39A3",0.0487
"SLC39A4",0
"SLC39A5",0
"SLC39A6",6.7197
"SLC39A6",-0.4863
"SLC39A7",0
"SLC39A8",0.1155
"SLC39A9",-0.0379
"SLC3A1",0
"SLC3A2",0
"SLC40A1",0
"SLC41A1",0
"SLC41A2",0
"SLC41A3",0
"SLC43A1",0.1001
"SLC43A2",0.3163
"SLC43A2",-0.4263
"SLC43A3",-0.8418
"SLC43A3",-0.9337
"SLC44A1",0
"SLC44A2",0
"SLC44A3",-1.2236
"SLC44A4",0
"SLC44A5",0
"SLC45A2",0
"SLC45A3",0
"SLC45A4",0
"SLC46A1",0
"SLC46A2",0
"SLC46A3",0
"SLC47A1",0
"SLC47A2",0
"SLC48A1",0
"SLC4A1",0
"SLC4A10",0
"SLC4A11",0
"SLC4A1AP",0
"SLC4A2",0
"SLC4A4",-0.0112
"SLC4A4",0.0073
"SLC4A5",0
"SLC4A7",0
"SLC4A8",-0.0258
"SLC4A9",0
"SLC50A1",0
"SLC51A",0
"SLC51B",0
"SLC52A1",0
"SLC52A2",0
"SLC52A3",0
"SLC5A1",0.6355
"SLC5A10",0
"SLC5A11",0
"SLC5A12",0
"SLC5A2",-0.6634
"SLC5A3",-0.0072
"SLC5A4",0
"SLC5A5",0
"SLC5A6",3.5436
"SLC5A6",-0.8832
"SLC5A7",0
"SLC5A8",0
"SLC5A9",0
"SLC6A1",0
"SLC6A11",0
"SLC6A12",0
"SLC6A13",0
"SLC6A14",-0.022
"SLC6A15",-0.01
"SLC6A15",0.1271
"SLC6A15",-0.2086
"SLC6A16",0
"SLC6A17",0
"SLC6A18",0.4098
"SLC6A19",0
"SLC6A2",0
"SLC6A20",0
"SLC6A3",0
"SLC6A4",0
"SLC6A5",0
"SLC6A6",0
"SLC6A7",0
"SLC6A8",0.6197
"SLC6A8",0.0067
"SLC6A9",0
"SLC7A1",0
"SLC7A10",0.1324
"SLC7A11",0.0118
"SLC7A13",0
"SLC7A14",0
"SLC7A2",-0.0935
"SLC7A3",0
"SLC7A4",0
"SLC7A5",-0.6121
"SLC7A6",0.0446
"SLC7A6",-0.2573
"SLC7A6OS",0
"SLC7A7",0
"SLC7A8",-2.574
"SLC7A9",0
"SLC8A1",-0.1866
"SLC8A1",0.1624
"SLC8A2",-0.3928
"SLC8A3",0
"SLC8B1",0
"SLC9A1",0
"SLC9A2",0
"SLC9A3",-0.0703
"SLC9A3R1",-0.1024
"SLC9A3R2",0
"SLC9A4",0
"SLC9A5",0.2736
"SLC9A6",0
"SLC9A7",0
"SLC9A8",0
"SLC9A9",0.1451
"SLC9A9",-0.0389
"SLC9B2",0
"SLC9C1",0
"SLC9C2",0
"SLCO1A2",-9e-04
"SLCO1B1",0
"SLCO1B3",0
"SLCO1B7",0
"SLCO1C1",0
"SLCO2A1",0
"SLCO2B1",0.1295
"SLCO3A1",-0.2516
"SLCO4A1",-0.2948
"SLCO4C1",0.0895
"SLCO4C1",-0.244
"SLCO5A1",0.2257
"SLCO6A1",0
"SLF1",0
"SLF2",0
"SLFN11",0.101
"SLFN12",0
"SLFN13",0
"SLFN14",0
"SLFN5",-0.0375
"SLFNL1",0
"SLIRP",0
"SLIT1",0
"SLIT2",0
"SLITRK1",0
"SLITRK2",0
"SLITRK3",0
"SLITRK4",0
"SLITRK5",0
"SLITRK6",-0.1993
"SLK",0
"SLMAP",0
"SLMO2",0
"SLN",0
"SLP65",0
"SLPI",0.0813
"SLPI",0.3476
"SLTM",0.4924
"SLTM",-0.1025
"SLU7",0
"SLURP1",-0.1228
"SLX1B",0
"SLX4",0
"SLX4IP",0
"SMA3",0
"SMA4",0
"SMA5",0
"SMAC",0
"SMAD1",-0.9953
"SMAD1",-0.2814
"SMAD2",0.0073
"SMAD3",-0.8174
"SMAD3",-1.1273
"SMAD4",0.3273
"SMAD5",0.2125
"SMAD6",-0.5457
"SMAD7",-0.1773
"SMAD9",0.5337
"SMAGP",0
"sMAP",0
"smap-2b",0
"smap-3",0
"SMAP1",0
"SMAP2",0
"SMARCA1",-2.3437
"SMARCA2",0.0379
"SMARCA2",-0.1312
"SMARCA4",-0.0356
"SMARCA4",0.0333
"SMARCA5",0.0657
"SMARCA6",0
"SMARCAD1",0.3445
"SMARCAL1",0.0095
"SMARCB1",-0.2504
"SMARCC1",1.9391
"SMARCC1",-0.5836
"SMARCC2",-0.0246
"SMARCC2",-0.6349
"SMARCD1",0.0187
"SMARCD1",-1.8556
"SMARCD2",0.1913
"SMARCD3",0.172
"SMARCE1",0
"SMARCF1",0
"SMART-3",0
"SMART-4",0
"SMC1A",-3.7229
"SMC1A",0.5349
"SMC2",0
"SMC3",0
"SMC4",0
"SMC5",0
"SMC6",0.6504
"SMCHD1",0
"SMCO1",0
"SMCO2",0
"SMCO3",0
"SMCO4",0
"SMCP",0.18
"SMCR7",0
"SMCR7L",-0.5781
"SMCR7L",-1.0931
"SMCR8",0
"SMCY",0
"SMDT1",0
"SMG1",0
"SMG5",4.1721
"SMG6",0
"SMG7",0
"SMG8",0
"SMG9",0
"SMIM1",0
"SMIM10",0
"SMIM10L2A",0
"SMIM10L2B",0
"SMIM11A",0
"SMIM12",0
"SMIM13",0
"SMIM14",0
"SMIM15",0
"SMIM19",0
"SMIM21",0
"SMIM24",0
"SMIM3",0
"SMIM4",0
"SMIM5",0
"SMIM6",0
"SMIM7",0
"SMIM8",0
"SMIM9",0
"SMKR1",0
"SMLR1",0
"SMN1",0
"SMN2",0
"SMNDC1",0
"SMO",1.419
"smoc1",0
"SMOC1",-6.7472
"SMOC1",-0.539
"SMOC2",0
"SMOH",0
"SMOX",0
"SMP1",0
"SMPD1",0
"SMPD2",0
"SMPD3",0
"SMPD4",0
"SMPDL3A",-0.5661
"SMPDL3A",-0.2285
"SMPDL3B",-0.4554
"SMPX",0
"SMR3A",0
"SMR3B",0
"SMS",0
"SMS3",0
"SMTN",0
"SMTNL1",0
"SMTNL2",0
"SMU1",0
"SMUG1",0
"SMURF1",-0.1565
"SMURF1",0.0422
"SMURF2",0.0511
"SMURF2",-0.2713
"SMYD1",0.476
"SMYD2",0
"SMYD3",-0.22
"SMYD3",-2.1551
"SMYD4",0.3728
"SMYD4",-0.1814
"SMYD5",-0.1391
"SN",0
"S0.0G1",0.0177
"S0.0I1",0
"S0.0I2",0.0076
"S0.0I3",0
"S0.0P23",-0.3705
"S0.0P25",0
"S0.0P29",0
"S0.0P47",0
"S0.0P50",0
"S0.0P91",0
"S0.0PC1",-0.109
"S0.0PC2",-0.5747
"S0.0PC3",-0.5685
"S0.0PC4",-0.321
"S0.0PC4",-0.4947
"S0.0PC5",-3.3365
"S0.0PC5",0.285
"S0.0PIN",0
"SNCA",0
"SNCAIP",0
"SNCB",0.3921
"SNCG",0
"SND1",-0.0316
"SND1-IT1",0
"SNED1",0
"SNF1LK",-0.5212
"SNF1LK",-0.3902
"SNF1LK",-1.3432
"SNF8",-0.0856
"SNFT",-0.2234
"SNHG5",0
"SNHG8",-0.3442
"SNIP1",0.02
"SNIP1",0.0294
"SNN",0
"SNORA10",0
"SNORA14A",0
"SNORA15",0
"SNORA16B",0
"SNORA17",0
"SNORA20",0
"SNORA22",0
"SNORA24",0
"SNORA25",0
"SNORA27",0
"SNORA29",0
"SNORA33",0
"SNORA35",0
"SNORA36A",0
"SNORA52",0
"SNORA5A",0
"SNORA5B",0
"SNORA5C",0
"SNORA60",0
"SNORA63",0
"SNORA65",0
"SNORA67",0
"SNORA69",0
"SNORA70",0
"SNORA70C",0
"SNORA9",0
"SNORD103A",0
"SNORD103B",0
"SNORD116-10",0
"SNORD116-20",0
"SNORD116-4",0
"SNORD116-6",0
"SNORD123",0
"SNORD124",0
"SNORD125",0
"SNORD13",0
"SNORD13P2",0
"SNORD141A",0
"SNORD14A",0
"SNORD18C",0
"SNORD2",0
"SNORD22",-0.3256
"SNORD23",0
"SNORD24",0
"SNORD33",0
"SNORD36B",0
"SNORD46",0
"SNORD54",0
"SNORD61",0
"SNORD62A",0
"SNORD8",0
"SNORD83A",0
"SNORD96B",0
"SNPH",-0.2416
"SNRK",-0.0412
"SNRK",0.1356
"SNRNP200",0
"SNRNP25",0
"SNRNP27",0
"SNRNP35",0
"SNRNP40",0
"SNRNP48",0
"SNRNP70",0
"SNRPA",-0.6666
"SNRPA",-0.9492
"SNRPA",-0.0809
"SNRPA1",0
"SNRPB",0
"SNRPB2",0
"SNRPC",0
"SNRPD1",0
"SNRPD2",-0.0464
"SNRPD3",0
"SNRPE",0
"SNRPEP2",0
"SNRPF",0
"SNRPG",0
"SNRPN",-0.2837
"SNT-1",0
"SNT-2",0
"SNTA1",0
"SNTB1",0
"SNTB2",3.838
"SNTG1",0
"SNTG2",0
"SNTN",0
"SNU13",0
"SNUPN",0
"SNURF",0.0469
"SNURFL",0
"SNW1",0.0455
"SNX 3A",0
"SNX1",-0.0528
"SNX10",0
"SNX11",-1.038
"SNX12",0
"SNX13",0
"SNX14",0
"SNX15",0
"SNX16",0
"SNX17",-0.316
"SNX18",0
"SNX19",0
"SNX2",0
"SNX20",0
"SNX21",0
"SNX22",0
"SNX24",0
"SNX25",0
"SNX27",0
"SNX29",0
"SNX3",0
"SNX30",0
"SNX31",0
"SNX32",0
"SNX33",0
"SNX4",1.6409
"SNX5",0
"SNX6",-0.3578
"SNX7",0
"SNX8",0
"SNX9",-0.0139
