"Gene","RUNX2"
"MCPR",0
"MCRIP1",0
"MCRIP2",0
"MCRS1",0
"MCSP",0
"MCT-1",0
"MCT2",0
"MCTP1",0.017
"MCTP1",0.0613
"MCTP2",-0.0113
"MCTP2",-0.0792
"MCTS1",-0.2245
"MCU",0
"MCUB",0
"MCUR1",0
"MD-2",0
"MDA5",0
"MDC1",-0.1513
"MDFI",-0.4602
"MDFIC",0.5605
"MDFIC",0.0072
"MDGA1",0
"MDH1",0
"MDH1B",0
"MDH2",0
"MDK",0
"MDM1",0
"MDM2",0.3997
"MDM2",0.4176
"MDM4",0.1881
"MDM4",0.3289
"MDN1",0
"MDP1",0
"mdr1",0
"MDS003",0
"MDS006",0
"MDS009",0
"MDS010",0
"MDS012",0
"MDS013",0
"MDS014",0
"MDS018",0
"MDS023",0
"MDS024",0
"MDS025",0
"MDS028",0
"MDS029",0
"MDS030",0
"MDS031",0
"MDS032",0
"MDS033",0
"MDS1",0
"ME1",0.2787
"ME1",0.1013
"ME2",-1.5295
"ME2",-1.0323
"ME3",0
"MEA",0
"MEA1",0
"MEA11",0
"MEAF6",0
"MECOM",0
"MECP2",-1.3338
"MECP2",-0.3423
"MECR",0
"MED1",0
"MED10",-2.0078
"MED10",0.1044
"MED11",-0.8036
"MED12",0.2751
"MED12L",-0.0423
"MED13",0
"MED13L",0
"MED14",0
"MED15",0
"MED16",0
"MED17",0
"MED18",-0.2774
"MED19",-0.7682
"MED20",0
"MED21",0
"MED22",0
"MED23",0
"MED24",0
"MED25",0.1112
"MED26",0
"MED27",0
"MED28",-0.1068
"MED28",0.1952
"MED29",0
"MED30",0
"MED31",-1.1027
"MED4",-0.0319
"MED6",0.5383
"MED6",0.3435
"MED7",0
"MED8",-0.367
"MED8",-0.3353
"MED9",0.3154
"MED9",0.0899
"MEF2A",-0.0659
"MEF2A",-0.1742
"MEF2C",0.2362
"MEF2D",0.3168
"MEFV",0
"MEG3",-0.1011
"MEG3",-3e-04
"MEGF10",0
"MEGF11",0
"MEGF4",0
"MEGF6",0.1707
"MEGF6",0.2326
"MEGF8",0
"MEGF9",0
"MEGT1",0
"MEI1",0
"MEIG1",0
"MEIOB",0
"MEIOC",0
"MEIS1",0.4148
"MEIS2",-0.4174
"MEIS2",0.0987
"MEIS3",-0.4326
"MEIS3",-0.0316
"MEIS3P1",-0.2673
"MELK",0
"MELTF",0
"MEMO1",0
"MEN1",0.1414
"MEN1",0.4363
"MEOX1",-0.042
"MEOX2",-0.0418
"MEP1A",0
"MEP1AP1",0
"MEP1B",0
"MEPCE",0
"MEPE",0
"MERTK",0
"MESDC1",0.4711
"MESDC2",0
"MESP1",0.2763
"MESP1",0.476
"MESP2",0
"MEST",1.0879
"MET",0
"METAP1",0
"METAP1D",0
"METAP2",-0.1504
"METAP2",-0.1125
"METH1",0
"METRN",0
"METRNL",0
"METT5D1",-0.1225
"METT5D1",-0.4727
"METTL1",0
"METTL10",0
"METTL11B",0
"METTL12",0
"METTL13",0
"METTL14",0
"METTL15",0
"METTL16",0
"METTL17",0
"METTL18",0
"METTL21A",0
"METTL21B",0
"METTL21C",0
"METTL22",0
"METTL23",0
"METTL24",0
"METTL25",0
"METTL26",0
"METTL2A",0
"METTL2B",0
"METTL3",0
"METTL4",0
"METTL5",0
"METTL6",0
"METTL7A",1.6192
"METTL7B",-0.154
"METTL8",-1.1815
"METTL9",0
"MEX3A",0
"MEX3B",0
"MEX3C",0
"MEX3D",0
"MFAP1",0
"MFAP2",0
"MFAP3",0
"MFAP3L",-0.0695
"MFAP3L",-0.1203
"MFAP4",0
"MFAP5",0
"MFF",0
"MFGE8",0.2114
"MFGE8",0.4471
"MFHAS1",0
"MFI2",0
"MFN1",0
"MFN2",0
"MFNG",1.2375
"MFNG",0.3521
"MFRP",0
"MFSD1",0.3083
"MFSD10",0
"MFSD11",0
"MFSD12",0
"MFSD13A",0
"MFSD14A",0
"MFSD14B",0
"MFSD14C",0
"MFSD2",1.1757
"MFSD2A",0
"MFSD2B",0
"MFSD3",0.4777
"MFSD4A",0
"MFSD4B",0
"MFSD5",0
"MFSD6",0
"MFSD6L",0
"MFSD7",0
"MFSD8",0
"MFSD9",0
"MG61",0
"MGA",0.1413
"MGA",0.0712
"MGA",0.6479
"MGAM",0
"MGAM2",0
"MGARP",0
"MGAT1",0
"MGAT2",0
"MGAT3",0
"MGAT4A",0
"MGAT4B",-3.5778
"MGAT4C",0.0297
"MGAT4D",0
"MGAT5",0.1713
"MGAT5B",0
"MGB1",0
"MGC:5244",0
"MGC10334",0
"MGC10471",0
"MGC10520",0
"MGC10715",0
"MGC10731",0
"MGC10764",0
"MGC10765",0
"MGC10771",0
"MGC10772",0
"MGC10791",0
"MGC10796",0
"MGC10814",0
"MGC10818",0
"MGC10848",0
"MGC10902",0
"MGC10924",0
"MGC10946",0
"MGC10963",0
"MGC10986",0
"MGC10993",0
"MGC11230",0
"MGC11242",0
"MGC11256",0
"MGC11257",-0.5324
"MGC11266",0
"MGC11271",0
"MGC11279",0
"MGC11332",0.1629
"MGC11332",0.1154
"MGC11335",0
"MGC11349",0
"MGC11352",0
"MGC1136",0
"MGC1203",0
"MGC1223",0
"MGC12904",0
"MGC13005",0
"MGC15634",-0.0398
"MGC16169",-0.1811
"MGC16384",0
"MGC17330",-0.1341
"MGC17330",-0.2482
"MGC21874",-0.2523
"MGC2217",0
"MGC2376",0
"MGC2383",0
"MGC24039",0.4252
"MGC24039",-0.2904
"MGC24039",0.3568
"MGC24103",0
"MGC24125",-0.2039
"MGC2454",0
"MGC2463",0
"MGC2470",0
"MGC2479",0
"MGC2487",0
"MGC2491",0
"MGC2494",0
"MGC2508",0
"MGC2550",0
"MGC2577",0
"MGC2592",0
"MGC2594",0
"MGC2601",0
"MGC2603",0
"MGC2615",0
"MGC2616",0
"MGC2628",0
"MGC26356",0.08
"MGC2652",0
"MGC2654",0
"MGC2655",0
"MGC2656",0
"MGC2668",0
"MGC26963",-0.2768
"MGC2718",0
"MGC2731",0
"MGC2742",0
"MGC2745",0
"MGC2747",0
"MGC2752",0
"MGC2771",0
"MGC2776",0
"MGC2780",0
"MGC2827",0
"MGC2835",0
"MGC2849",0
"MGC2875",0
"MGC2963",0
"MGC29671",0.1061
"MGC29891",0.7946
"MGC29891",-0.2198
"MGC2991",0
"MGC3020",0
"MGC3032",0
"MGC3035",0
"MGC3036",0
"MGC3037",0
"MGC3038",0
"MGC3048",0
"MGC3062",0
"MGC3067",0
"MGC3103",0
"MGC3113",0
"MGC3121",0
"MGC3123",0
"MGC3129",0
"MGC3130",0
"MGC3133",0
"MGC3136",0
"MGC3146",0
"MGC3156",0
"MGC3162",0
"MGC3178",0
"MGC3180",0
"MGC3184",0
"MGC3196",0
"MGC3213",0
"MGC3260",0
"MGC3262",0
"MGC3265",0
"MGC3279",0
"MGC3295",0
"MGC3329",0
"MGC34796",0
"MGC3731",0
"MGC3771",0
"MGC4054",0
"MGC4090",0
"MGC4093",0
"MGC4161",0
"MGC4170",0
"MGC4171",0
"MGC4172",0
"MGC4174",0
"MGC4179",0
"MGC4276",0
"MGC4278",0
"MGC4289",0
"MGC4293",0
"MGC4294",0
"MGC4309",0
"MGC4342",0
"MGC4368",0
"MGC4504",0
"MGC4606",0
"MGC4645",0
"MGC4659",0
"MGC4663",0
"MGC4692",0
"MGC4827",0
"MGC4859",-0.0065
"MGC5139",-4.5314
"MGC5178",0
"MGC52110",-0.0809
"MGC5242",0
"MGC5297",0
"MGC5302",0
"MGC5306",0
"MGC5338",0
"MGC5347",0
"MGC5350",0
"MGC5356",0
"MGC5363",0
"MGC5370",0.3033
"MGC5384",0
"MGC5395",0
"MGC5499",0
"MGC5509",0
"MGC5528",0
"MGC5540",0
"MGC5560",0
"MGC5566",0
"MGC5585",0
"MGC5590",0
"MGC5601",0
"MGC5627",0
"MGC61571",-0.3803
"MGC7036",0.2477
"MGC70870",-0.4534
"MGC8407",0
"MGC861",0
"MGC955",0
"MGC9712",-0.8935
"MGEA5",0
"MGLL",0
"mGluR1",0
"mGluR1beta",0
"mGluR7",0
"mGluR8c",0
"MGME1",0
"MGMT",0
"MGP",0
"MGRN1",0
"MGST1",0
"MGST2",0
"MGST3",0
"MHCBFB",0
"MHS4R2",0
"MIA",0
"MIA2",0.0252
"MIA2",0.5152
"MIA3",0
"MIB1",0
"MIB2",-0.3359
"MIBP",0
"MIC1",0
"MICA",0
"MICAL1",0.0467
"MICAL2",0.2163
"MICAL2",0.211
"MICAL3",0
"MICALCL",0
"MICALL1",0
"MICALL2",-0.6949
"MICALL2",7.2812
"MICB",0
"MICU2",0
"MICU3",0
"MID1",-0.0638
"MID1",-0.7649
"MID1IP1",1.2401
"MID2",0.2464
"MIDN",-0.5355
"MIEF1",0
"MIEF2",0
"MIEN1",0
"MIER1",-0.2367
"MIER1",0.9235
"MIER1",-0.1357
"MIER2",-0.1532
"MIER2",0.0121
"MIER3",0
"MIF",-0.1476
"MIF4GD",0
"MIGA1",0
"MIGA2",0
"MIHC",0
"MIIP",0
"MIL1",0
"MILD1",0
"MILR1",0
"MI0.0",0
"MINK",0
"MINK1",0
"MINOR",0
"MINOS1",0
"MINPP1",-0.4579
"MIOS",0
"MIOX",0
"MIP",-0.1641
"MIPEP",0.0839
"MIPOL1",0
"MIR",0
"MIR cl-10",0
"MIR1-1HG",0
"MIR101-2",0
"MIR105-1",0
"MIR106A",0
"MIR106B",0
"MIR1182",0
"MIR124-1",0
"MIR124-2",0
"MIR126",0
"MIR1273F",0
"MIR129-1",0
"MIR133B",0
"MIR147A",0
"MIR148A",0
"MIR153-2",0
"MIR17HG",0
"MIR181A1",0
"MIR181A2",0
"MIR181B2",0
"MIR182",0
"MIR183",0
"MIR188",0
"MIR199B",0
"MIR19B2",0
"MIR204",0
"MIR219A2",0
"MIR221",0
"MIR222",0
"MIR223",0
"MIR224",0
"MIR23B",0
"MIR24-1",0
"MIR25",0
"MIR27B",0
"MIR29A",0
"MIR29B1",0
"MIR30B",0
"MIR30D",0
"MIR31",0
"MIR31HG",0
"MIR32",0
"MIR320A",0
"MIR339",0
"MIR3648",0
"MIR3662",0
"MIR455",0
"MIR503",0
"MIR503HG",0
"MIR504",0
"MIR509-1",0
"MIR548AA1",0
"MIR548D1",0
"MIR567",0
"MIR600HG",0
"MIR6087",0
"MIR622",0
"MIR640",0
"MIR671",0
"MIR92A2",0
"MIR93",0
"MIR96",0
"MIR98",0
"MIRLET7A1",0
"MIRLET7D",0
"MIRLET7F1",0
"MIRLET7F2",0
"MIS12",0
"MIS18A",0
"MIS18BP1",0
"MISP",0
"MISP3",0
"MITD1",0
"MITF",-0.593
"MITF",-0.2637
"MITF",-0.3563
"MIXL1",-0.2087
"MIZF",-0.1607
"MIZF",3.1898
"MKI67",-0.3343
"MKKS",-0.3866
"MKKS",-5.5534
"MKL1",-0.1968
"MKL2",-1.602
"MKLN1",0
"MKNK1",0
"MKNK2",-1.2909
"MKNK2",-0.1379
"mkp",0
"MKP-7",0
"MKPX",0
"MKRN1",0
"MKRN2",0
"MKRN2OS",0
"MKRN3",0
"MKRN4",0
"MKS1",0.0928
"MKX",-0.0104
"MKX",0.0691
"MLA0.0",0
"MLC1",0
"MLE1",0
"MLEC",0
"MLF1",0
"MLF1IP",1.1631
"MLF2",-0.4022
"MLH1",0
"MLH3",0.186
"MLIP",0
"MLK4",0
"MLKL",0
"mlklak",0
"MLL",0.7119
"MLL",0.1696
"MLL2",-0.2764
"MLL2",-0.1836
"MLL3",0.0895
"MLL3",-0.4695
"MLL3",-0.0955
"MLL5",0.1245
"MLL5",-0.1712
"MLLT1",0.1334
"MLLT1",-0.4177
"MLLT10",-0.4199
"MLLT10",-0.059
"MLLT10",0.2037
"MLLT11",3.4685
"MLLT3",-0.1151
"MLLT3",-0.2979
"MLLT4",0
"MLLT4-AS1",0
"MLLT6",0.2306
"MLLT6",-1.5397
"MLLT7",0.0375
"MLLT7",-0.016
"MLN",0
"MLN51",0
"MLNR",0
"MLPH",0
"MLSN1",0
"MLSN2",0
"MLST8",0
"MLX",-1.893
"MLX",0.4118
"MLX",0.0129
"MLXIP",2.7535
"MLXIP",-0.2176
"MLXIPL",0.1869
"MLXIPL",-0.3984
"MLYCD",0
"mm-1",0
"MMAA",0
"MMAB",-0.3179
"MMAB",0.0735
"MMAC1",0
"MMACHC",0
"MMADHC",0
"MMD",0.0282
"MMD2",0
"MME",0
"MMEL1",0
"MMGT1",0
"MMP1",-0.1031
"MMP10",3.3823
"MMP11",0
"MMP12",0
"MMP13",0
"MMP14",0
"MMP15",0
"MMP16",0
"MMP17",0
"MMP19",2e-04
"MMP19",-0.0109
"MMP2",0.264
"MMP20",0
"MMP21",0
"MMP23A",0
"MMP23B",0
"MMP24",-0.3803
"MMP25",0
"MMP26",0
"MMP27",0
"MMP28",0.3488
"MMP3",0.0879
"MMP7",0
"MMP8",0
"MMP9",0
"MMPL1",0
"MMRN1",0
"MMRN2",0.1546
"MMRN2",0.0536
"MMS19",0
"MMS19L",-0.7861
"MMS19L",-0.8607
"MMS22L",0
"MN1",-0.1005
"M0.0B",-0.1334
"M0.0B",-0.4232
"M0.0T1",-0.0245
"mnb",0
"MND1",0
"MNDA",0.0985
"MNS1",0
"MNT",-0.9891
"MNX1",0
"MOAP1",0
"MOB1A",0
"MOB1B",0
"MOB2",0
"MOB3A",0
"MOB3B",0
"MOB3C",0
"MOB4",0
"MOBK1B",0.1404
"MOBK1B",-0.1503
"MOBKL2B",-0.0474
"MOBKL2B",0.5704
"MOBP",0
"MOCOS",-0.0828
"MOCS2",0
"MOCS3",0
"MOG",0.0137
"MOG1",0
"MOGAT1",0
"MOGAT2",0
"MOGAT3",0
"MOGS",0
"MOK",0
"MON1B",-1.2758
"MON1B",-0.8814
"MON1B",-0.0467
"MON2",0
"mop-1",0
"mop-4",0
"MOP9",0
"MOR1",0
"MORC",0
"MORC1",0
"MORC3",0
"MORC4",0
"MORF",0
"MORF4",0
"MORF4L1",0.0968
"MORF4L1",0.4528
"MORF4L2",-0.5563
"MORF4L2",0.2205
"MORN1",0
"MORN2",0
"MORN3",-0.1473
"MORN4",0
"MORN5",0
"MOS",0
"MOSPD1",0
"MOSPD2",0
"MOSPD3",0
"MOST-1",0
"MOST2",0
"MOT8",0
"MOV10",4.6626
"MOV10L1",0
"MOXD1",0
"MOZCBP",0
"MP1",0
"MPC1",0
"MPC1L",0
"MPC2",0
"MPDU1",0
"MPDZ",-0.1968
"MPDZ",-0.0321
"MPEG1",0
"MPG",-0.5251
"MPHOSPH10",0
"MPHOSPH6",0.1292
"MPHOSPH6",-0.0047
"MPHOSPH8",0
"MPHOSPH9",0
"MPI",1.2452
"MPL",0
"MPLKIP",0
"MPND",0
"MPO",0
"MPP1",0
"MPP2",0
"MPP3",0.1744
"MPP3",0.2195
"MPP5",0.4534
"MPP5",-0.141
"MPP6",0
"MPP7",0.2563
"MPP7",0.025
"mpp9",0
"MPPE1",-0.1818
"MPPE1",0.8232
"MPPED1",0
"MPPED2",0.2367
"MPPED2",0.2331
"MPRIP",0
"MPST",0
"MPV17",2.2247
"MPV17L",0
"MPV17L2",0
"MPZ",0
"MPZL1",0
"MPZL2",0
"MPZL3",0
"MR1",-0.2418
"MR1",-0.1531
"MR1B",0
"MR1C",0
"MR1D",0
"MRAP",0
"MRAP2",0
"MRAS",0
"MRC1",0
"MRC2",0
"MRE11A",0
"MREG",0
"MRF-1",0
"MRFAP1",0
"MRFAP1L1",0
"MRG1",0
"MRG15",0
"MRGBP",0
"MRGPRD",0
"MRGPRE",0.1957
"MRGPRF",0
"MRGPRG",0
"MRGPRX1",0
"MRGPRX2",0
"MRGPRX3",0
"MRGPRX4",0.099
"MRI1",0
"MRLC2",0.0469
"MRLC2",0.0338
"MRM1",0
"MRM2",0
"MRM3",0
"MRO",0
"MROH1",0
"MROH2B",0
"MROH5",0
"MROH6",0
"MROH7",0
"MROH9",0
"MRP3",0
"MRPL1",0
"MRPL10",0
"MRPL11",0
"MRPL12",-0.1901
"MRPL13",0
"MRPL14",0
"MRPL15",0
"MRPL16",0
"MRPL17",-0.3024
"MRPL18",0
"MRPL19",0
"MRPL2",0
"MRPL20",0
"MRPL21",0
"MRPL22",0
"MRPL23",-0.3589
"MRPL24",0
"MRPL27",0
"MRPL28",0.0012
"MRPL3",0
"MRPL30",-0.1854
"MRPL30",0.2854
"MRPL30",0.4488
"MRPL32",0
"MRPL33",0
"MRPL34",0
"MRPL35",0
"MRPL36",0
"MRPL37",0
"MRPL38",0
"MRPL4",0
"MRPL40",0
"MRPL41",0
"MRPL42",0
"MRPL43",0
"MRPL44",0
"MRPL46",0
"MRPL47",0
"MRPL48",0
"MRPL49",0
"MRPL50",0
"MRPL51",0
"MRPL52",0
"MRPL53",0
"MRPL54",0
"MRPL55",0
"MRPL57",0
"MRPL58",0
"MRPL9",0
"MRPS10",0
"MRPS11",0
"MRPS12",0
"MRPS14",0.1151
"MRPS15",0
"MRPS16",0
"MRPS17",0
"MRPS18a",0
"MRPS18A",0
"MRPS18B",-0.3949
"MRPS18C",0
"MRPS2",0
"MRPS21",0
"MRPS22",0
"MRPS23",0
"MRPS24",0
"MRPS25",0
"MRPS26",-0.1301
"MRPS27",0.1761
"MRPS28",-0.2171
"MRPS30",0
"MRPS31",-0.0437
"MRPS33",0
"MRPS34",0
"MRPS35",0
"MRPS36",0
"MRPS5",0
"MRPS6",0
"MRPS7",0
"MRPS9",0
"MRRF",0
"MRRFP1",0
"MRS2",0
"MRS2L",-1.9013
"MRTO4",0
"MRVI1",0
"MS4A1",0
"MS4A10",0
"MS4A12",0
"MS4A13",0
"MS4A14",0
"MS4A15",0
"MS4A2",0
"MS4A3",0
"MS4A4",0
"MS4A4A",0.1355
"MS4A5",0
"MS4A6",0
"MS4A6A",0
"MS4A6E",0
"MS4A7",0
"MS4A8",0
"MSANTD1",0
"MSANTD2",0
"MSANTD3",0
"MSANTD3-TMEFF1",0
"MSANTD4",0
"MSC",-0.04
"MSF",0
"MSGN1",0
"MSH2",0.311
"MSH3",0.379
"MSH3",0.063
"MSH4",0
"MSH5",0
"MSH6",-0.149
"MSI1",0
"MSI2",-0.1095
"MSI2",0.4705
"MSL1",0
"MSL2",0
"MSL3",0
"MSL3L1",-0.1503
"MSL3L1",0.2021
"MSLN",0
"MSMB",0
"MSMO1",0
"MSMP",0
"MSN",0
"mspl",0
"msps",0
"MSR1",0
"MSRA",1.6857
"MSRA",-0.2538
"MSRB1",0
"MSRB2",0.2398
"MSRB3",0
"MSS51",0
"MST1",0
"MST1R",0
"MST4",0
"MSTN",0
"MSTO1",0.2309
"MSTP032",0
"MSTP9",-0.2518
"MSX1",-0.0321
"MSX1",0.9121
"MSX2",-0.0198
"MT1A",0
"MT1B",0
"MT1E",-0.3098
"MT1F",0
"MT1H",0
"MT1P1",0
"MT1X",0
"MT2A",0
"MT3",0
"MT4",0
"MTA1",-1.2258
"MTA1",-0.1487
"MTA2",-1.6911
"MTA3",-1.524
"MTA3",0.0878
"MTAP",0.322
"MTAP",0.2669
"MTAP",0.0914
"MTAP44",0
"MTBP",0.0947
"MTBP",0.2332
"MTBT1",0
"MTCH1",0
"MTCH2",0
"MTCL1",0
"MTCP1",0
"MTCP1NB",0
"MTDH",0.2236
"MTERF",-0.307
"MTERF",-0.05
"MTERF",-0.0207
"MTERF1",0
"MTERF2",0
"MTERF3",0
"MTERF4",0
"MTERFD1",0
"MTERFD3",-0.1099
"MTF1",-9.9148
"MTF2",0
"MTFMT",0
"MTFP1",0
"MTFR1",0
"MTFR1L",0
"MTFR2",0
"MTG1",0.228
"MTG2",0
"MTG8",0
"MTHFD1",-0.1412
"MTHFD1L",-0.4143
"MTHFD1L",-1.2875
"MTHFD2",0
"MTHFD2L",0
"MTHFR",0
"MTHFS",0
"MTHFSD",0
"MTIF2",0
"MTIF3",0
"MTL5",0
"MTM1",0
"MTMR1",0
"MTMR10",0
"MTMR11",-1.4011
"MTMR11",0.1367
"MTMR12",0
"MTMR14",0
"MTMR2",-1.8863
"MTMR2",-0.8282
"MTMR3",-0.4914
"MTMR4",-0.1195
"MTMR4",-0.0991
"MTMR6",-0.0738
"MTMR6",0.2574
"MTMR7",0
"MTMR8",0
"MTMR9",-0.6299
"MTMR9",-0.4257
"MTNR1A",0
"MTNR1B",0
"MTO1",0
"MTOR",0
"MTPAP",0
"MTPN",0
"MTR",0
"MTR1",0
"MTRF1",0
"MTRF1L",0
"MTRNR2L1",0
"MTRNR2L10",0
"MTRNR2L2",0
"MTRNR2L3",0
"MTRNR2L4",0
"MTRNR2L5",0
"MTRNR2L6",0
"MTRNR2L7",0
"MTRNR2L8",0
"MTRR",0
"MTSS1",0
"MTSS1L",0
"MTTP",0
"MTURN",0
"MTUS1",-0.1059
"MTUS2",0
"MTX1",0
"MTX2",0
"MTX3",0
"MUC1",1.435
"MUC12",0
"MUC15",0.0106
"MUC16",0
"MUC17",0
"MUC20",0
"MUC21",0
"MUC22",0
"MUC3",0
"MUC3A",0
"MUC3B",0
"MUC4",0
"MUC5AC",0
"MUC5B",0.0726
"MUC5B",-0.3775
"MUC5B",0.1302
"MUC6",0
"MUC7",0
"MUC8",0
"MUCDHL",0
"MUCL1",0
"MUL1",0
"MUM1",0
"MUM1L1",0
"MURC",0
"MUS81",0
"MUSK",0
"MUSTN1",0
"MUT",0
"MUTYH",0
"MVB12A",0
"MVB12B",0
"MVD",0
"MVK",-0.1614
"MVK",-0.216
"MVP",0
"MX1",0
"MX2",0
"MXD1",0.6172
"MXD1",-1.0185
"MXD3",0.0782
"MXD3",-0.7476
"MXD4",1.1182
"MXD4",-5.169
"MXI1",0.1579
"MXRA5",0
"MXRA7",0
"MXRA8",-0.2875
"MXRA8",0.2011
"MY014",0
"MYADM",0
"MYADML2",0
"MYB",-0.0393
"MYBBP1A",1.6413
"MYBL1",0.073
"MYBL1",-1.2224
"MYBL2",0.8706
"MYBPC1",0
"MYBPC2",0
"MYBPC3",-0.3754
"MYBPH",0
"MYBPHL",0
"MYC",-0.5506
"MYC",0.0637
"MYCBP",0.198
"MYCBP",0.2132
"MYCBP2",0.4235
"MYCBP2",-0.8095
"MYCBP2-AS1",0
"MYCL",0
"MYCL1",-0.2826
"MYCL1",0.0655
"MYCL2",0
"MYCN",5.4454
"MYCN",-0.2673
"MYCT1",0
"MYD88",0
"MYDGF",0
"MYEF2",-0.4059
"MYEOV",0
"MYF5",0.1312
"MYF6",-0.1884
"MYG1",0
"MYH1",0
"MYH10",0.0215
"MYH10",-0.662
"MYH10",-0.0137
"MYH11",0
"MYH13",0
"MYH14",0.0376
"MYH14",-0.5946
"MYH15",0.3812
"MYH16",0
"MYH2",-0.067
"MYH3",0
"MYH4",0
"MYH6",0
"MYH7",0.223
"MYH7B",0
"MYH8",0
"MYH9",0
"MYL1",0
"MYL10",0
"MYL12A",0
"MYL2",0
"MYL3",0
"MYL4",0
"MYL5",0
"MYL6",0
"MYL6B",0
"MYL7",0
"MYL9",-0.5735
"MYLIP",0.1016
"MYLK",-2.1791
"MYLK2",0
"MYLK3",0
"MYLK4",0
"MYLPF",0
"MYNN",0.1897
"MYO10",0.1394
"MYO10",-0.0399
"MYO10",-0.276
"MYO15",0
"MYO15A",0
"MYO15B",-0.1134
"MYO16",0
"MYO18A",-2.0937
"MYO18B",0
"MYO19",0
"MYO1A",0
"MYO1B",0
"MYO1C",0
"MYO1D",0
"MYO1E",-1.2315
"MYO1F",0.1901
"MYO1F",0.2475
"MYO1G",0
"MYO3A",0
"MYO3B",-0.1393
"MYO3B",-0.4901
"MYO5A",0.5184
"MYO5A",0.2019
"MYO5B",0.0207
"MYO5C",-0.3987
"MYO6",-1.2375
"MYO6",2.7095
"MYO7A",0
"MYO7B",-0.1654
"MYO9A",0
"MYO9b",0
"MYO9B",0.2052
"MYO9B",1.0722
"MYOC",0
"MYOCD",-0.0479
"MYOD1",2.6872
"MYOF",0
"MYOG",-0.167
"MYOG",-0.0085
"MYOHD1",-0.702
"MYOHD1",-0.0447
"MYOM1",0
"MYOM2",0
"MYOM3",0
"MYOT",0
"MYOZ",0
"MYOZ1",0
"MYOZ2",0
"MYOZ3",0
"MYPN",0
"MYPOP",0
"MYRF",0
"MYRIP",0
"MYSM1",0
"MYST1",0.7798
"MYST2",-0.1956
"MYST3",0.41
"MYST4",0.0959
"MYST4",0.1238
"MYT1",0.2064
"MYT1L",0.6316
"MYT1L",-0.0325
"MYT2",0
"MZB1",0
"MZF1",0.5033
"MZT1",0
"MZT2A",0
"MZT2B",0
"N-PAC",-0.1609
"N-PAC",-0.0588
"N1",0
"N2",0
"N33",0
"N4BP1",-0.1878
"N4BP2",0.1699
"N4BP2",0.5018
"N4BP2L1",0
"N4BP2L2",0
"N4BP3",0
"N6AMT1",0
"N6AMT2",0
"0.0A10",0
"0.0A11",0
"0.0A15",0
"0.0A16",0
"0.0A20",0
"0.0A25",0
"0.0A30",0
"0.0A35",0
"0.0A38",0
"0.0A40",0
"0.0A50",0
"0.0A60",0
"0.0AA",0
"0.0ALAD2",0
"0.0aladase II",0
"0.0ALADASEL",0
"0.0ALADL1",0
"0.0ALADL2",0
"0.0B1",-1.9832
"0.0B1",-0.1806
"0.0B2",0.0835
"0.0B2",1.785
"0.0BP1",0
"0.0BP2",0
"0.0C",0
"0.0CA",0
"0.0CA2",0
"0.0CAD",0
"0.0CAP1",0
"0.0CC1",0
"0.0CC2",0
"0.0ChR",0
"0.0CP",0
"0.0D(P)+ -dependent malic enzyme",0
"0.0DK",0.1183
"0.0DK",2.4987
"0.0DK2",0
"0.0DSYN1",-1.3382
"0.0000",0
"0.0F1",0
"0.0G",-2.632
"0.0G",0.5239
"0.0G-7",0
"0.0G13",0
"0.0G14",0
"0.0G18",0
"0.0G19",0
"0.0G8",0
"0.0GA",0
"0.0GK",0
"0.0GLU",0
"0.0GPA",0
"0.0GS",0
"0.0IF1",0
"0.0IP",0
"0.0K1",0
"0.0KAP95",0
"0.0LCN",0
"0.0MPT",0
"0.0NOG",-0.0418
"0.0NOGNB",0
"0.0NOS1",0
"0.0NOS2",0
"0.0NOS3",0.218
"0.0NP",0
"0.0NS",0
"0.0P1L1",0
"0.0P1L2",-0.213
"0.0P1L3",0
"0.0P1L4",0
"0.0P1L5",0.0661
"0.0P1L5",-0.6785
"0.0P5",0.3647
"0.0PA",0
"0.0PB",0
"0.0PEPLD",0
"0.0PG",5e-04
"0.0PG",0.7171
"0.0PRT",0
"0.0PRT1",0
"0.0PSA",0
"0.0RF",-0.2499
"0.0RFL",0.7227
"0.0RG1",-0.0951
"0.0RG1",-0.2669
"0.0RG1L",0.3258
"0.0RR",0
"0.0RS",0.1778
"0.0RS2",-1.1021
"0.0SP",0
"0.0T1",0
"0.0T10",0
"0.0T11",0
"0.0T12",0
"0.0T14",0.3941
"0.0T15",0
"0.0T16",0
"0.0T2",0
"0.0T6",0
"0.0T8",0
"0.0T8L",0
"0.0T9",-0.7555
"0.0TD1",0
"0.0V1",0
"0.0V2",0
"0.0V3",-0.4159
"0.0XD",0
"0.0XE",0
"NB-1",0
"NBAS",0
"NBC",0
"NBC4",0
"NBEA",0
"NBEAL1",0
"NBEAL2",-0.1137
"NBN",0
"NBPF1",0
"NBPF10",0.4154
"NBPF10",-0.3489
"NBPF11",-0.4083
"NBPF11",-0.4871
"NBPF14",-2.7531
"NBPF15",0.0051
"NBPF20",0.8759
"NBPF22P",0
"NBPF3",0
"NBPF4",0
"NBPF6",0
"NBPF7",0
"NBPF9",0
"NBR",0
"NBR1",-0.0401
"NBR2",-0.0796
"NCA",0
"NCALD",0.0897
"NCAM",0
"NCAM1",0
"NCAM2",0
"NCAN",0
"NCAPD2",-0.6742
"NCAPD3",-0.6294
